dataset_protocol,method,beta,seed,threshold_analysis,f1,pr_auc,roc_auc,fpr,precision,recall,false_positives_per_10000_benign,threshold
CICIoT2023_R1,CB-Score,0.4,2718,method_specific,0.9173954833226096,0.9876309746098388,0.9594448204820754,0.04694186875891584,0.9820912275927752,0.8606966657226752,469.41868758915837,0.22
CICIoT2023_R1,CB-Score,0.4,2718,shared_full_threshold,0.8839813891658358,0.9876309746098388,0.9594448204820754,0.0031651212553495006,0.9986671422403274,0.7929230448197224,31.651212553495007,0.56
CICIDS2017_COVERAGE_R1,CB-Score,0.8,2718,fixed_0.5,0.021496566370918187,0.19809177060918906,0.4477100672916079,0.006596959929450128,0.34062179706183804,0.011098494968385431,65.96959929450128,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.8,2718,method_specific,0.0032350986040327943,0.19809177060918906,0.4477100672916079,0.0009639081347693969,0.3411214953271028,0.001625256033484727,9.639081347693969,0.9
CICIDS2017_COVERAGE_R1,CB-Score,0.8,2718,shared_full_threshold,0.0036789813407353557,0.19809177060918906,0.4477100672916079,0.002690055681076296,0.1750524109014675,0.0018590257369311605,26.900556810762957,0.78
CICIoT2023_R1,CB-Score,0.6,2026,fixed_0.5,0.8870278330019881,0.9883295029295207,0.9617052983570912,0.0039229671897289585,0.9983590967573515,0.7980355040169322,39.229671897289585,0.5
CICIoT2023_R1,CB-Score,0.6,2026,method_specific,0.9207999114022181,0.9883295029295207,0.9617052983570912,0.05001783166904422,0.9810865937326163,0.8674934044804817,500.1783166904422,0.21
CICIoT2023_R1,CB-Score,0.6,2026,shared_full_threshold,0.8991937789467666,0.9883295029295207,0.9617052983570912,0.012972539229671898,0.9947408371286055,0.8203931972991907,129.72539229671898,0.36
CICIDS2017_COVERAGE_R1,CB-Score,0.6,2026,fixed_0.5,0.023677826297913634,0.17831642878561266,0.3641839454556729,0.0062038768248455865,0.3769309989701339,0.012222815923056372,62.03876824845587,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.6,2026,method_specific,0.023677826297913634,0.17831642878561266,0.3641839454556729,0.0062038768248455865,0.3769309989701339,0.012222815923056372,62.03876824845587,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.6,2026,shared_full_threshold,0.010418612829840313,0.17831642878561266,0.3641839454556729,0.002341408057861833,0.4089732528041415,0.0052765161635052096,23.41408057861833,0.79
CICIoT2023_R1,CB-Score,0.2,123,fixed_0.5,0.8797876691177084,0.984246663335061,0.9484022841413617,0.000757845934379458,0.9996775539622927,0.7855748162942868,7.578459343794579,0.5
CICIoT2023_R1,CB-Score,0.2,123,method_specific,0.9028769721179841,0.984246663335061,0.9484022841413617,0.03940798858773181,0.9844431930170351,0.8337929081396909,394.07988587731813,0.05
CICIoT2023_R1,CB-Score,0.2,123,shared_full_threshold,0.8798905060755775,0.984246663335061,0.9484022841413617,0.000757845934379458,0.9996776212239016,0.7857387727116901,7.578459343794579,0.48
CICIDS2017_COVERAGE_R1,CB-Score,1.0,123,fixed_0.5,0.022049300756380258,0.1872118728567536,0.39508769313197295,0.0035548385112062868,0.4934242571846079,0.011276605218630333,35.54838511206287,0.5
CICIDS2017_COVERAGE_R1,CB-Score,1.0,123,method_specific,0.004585377739873957,0.1872118728567536,0.39508769313197295,0.0008476922603645761,0.45494505494505494,0.0023043013625434145,8.476922603645761,0.84
CICIDS2017_COVERAGE_R1,CB-Score,1.0,123,shared_full_threshold,0.010068962478242668,0.1872118728567536,0.39508769313197295,0.0016577852672452393,0.4851380042462845,0.0050872740226200015,16.577852672452394,0.77
CICIDS2017_COVERAGE_R1,CB-Score,1.0,3407,fixed_0.5,0.0027414523064678378,0.17236450800057376,0.35071912456058707,0.0017329837742130648,0.196513470681458,0.0013803544393979873,17.329837742130646,0.5
CICIDS2017_COVERAGE_R1,CB-Score,1.0,3407,method_specific,0.00268733620574779,0.17236450800057376,0.35071912456058707,0.0003383932813552138,0.55,0.0013469587674770683,3.3839328135521383,0.75
CICIDS2017_COVERAGE_R1,CB-Score,1.0,3407,shared_full_threshold,0.002705519703723416,0.17236450800057376,0.35071912456058707,0.0007930024371152485,0.3446327683615819,0.0013580906581173746,7.930024371152485,0.69
CICIoT2023_R1,CB-Score,0.4,11,fixed_0.5,0.8776930282349793,0.9860031430713995,0.9543798647385071,0.00022289586305278175,0.999904720163119,0.7821019212711093,2.2289586305278175,0.5
CICIoT2023_R1,CB-Score,0.4,11,method_specific,0.9059458933437136,0.9860031430713995,0.9543798647385071,0.01622681883024251,0.9935255509507124,0.8325557824447393,162.2681883024251,0.05
CICIoT2023_R1,CB-Score,0.4,11,shared_full_threshold,0.8771630351106202,0.9860031430713995,0.9543798647385071,0.00013373751783166905,0.9999427666596715,0.7812374237975287,1.3373751783166905,0.58
CICIoT2023_R1,CB-Score,0.8,2718,fixed_0.5,0.8850788381742739,0.9880795553860022,0.9606765590812624,0.003700071326676177,0.9984459548016252,0.7948309013131418,37.00071326676177,0.5
CICIoT2023_R1,CB-Score,0.8,2718,method_specific,0.919709071296568,0.9880795553860022,0.9606765590812624,0.045024964336661914,0.9828778734657897,0.8641695607458526,450.2496433666191,0.2
CICIoT2023_R1,CB-Score,0.8,2718,shared_full_threshold,0.8832304954512947,0.9880795553860022,0.9606765590812624,0.0025410128388017117,0.9989278257434682,0.7915517729650773,25.410128388017117,0.56
CICIoT2023_R1,CB-Score,0.4,314,fixed_0.5,0.8797950121857577,0.9878955267677968,0.960352822699176,0.0007132667617689016,0.9996965156199616,0.7855748162942868,7.132667617689016,0.5
CICIoT2023_R1,CB-Score,0.4,314,method_specific,0.9268170032214976,0.9878955267677968,0.960352822699176,0.05353958630527817,0.9800428720982403,0.8790746896006916,535.3958630527817,0.06
CICIoT2023_R1,CB-Score,0.4,314,shared_full_threshold,0.8790518587810806,0.9878955267677968,0.960352822699176,0.0006241084165477888,0.9997340324480414,0.7843675008570449,6.241084165477889,0.61
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,2026,fixed_0.5,0.0031144046738158086,0.1716826431872589,0.34737887621515406,0.0019619974090696237,0.1972027972027972,0.0015695965802831953,19.619974090696235,0.5
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,2026,method_specific,0.0025537962736781328,0.1716826431872589,0.34737887621515406,0.0003930831046045413,0.5,0.0012801674236352302,3.9308310460454132,0.79
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,2026,shared_full_threshold,0.0025537962736781328,0.1716826431872589,0.34737887621515406,0.0003930831046045413,0.5,0.0012801674236352302,3.9308310460454132,0.79
CICIDS2017_COVERAGE_R1,CB-Score,0.2,9001,fixed_0.5,0.00286024700117514,0.19760220708953452,0.2709479877279609,0.0008237654626929953,0.34864864864864864,0.0014360138925995191,8.237654626929952,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.2,9001,method_specific,0.0037598093864078517,0.19760220708953452,0.2709479877279609,0.0050929897900936225,0.10348977135980746,0.001914685190132692,50.92989790093622,0.24
CICIDS2017_COVERAGE_R1,CB-Score,0.2,9001,shared_full_threshold,0.0024415146268921737,0.19760220708953452,0.2709479877279609,0.0005674069162117727,0.39855072463768115,0.0012245079704336984,5.674069162117727,0.79
CICIoT2023_R1,CB-Score,0.6,2027,fixed_0.5,0.897828560203639,0.9876597739246038,0.9590771341693997,0.010654422253922968,0.9956613295574193,0.8175016023013519,106.54422253922966,0.5
CICIoT2023_R1,CB-Score,0.6,2027,method_specific,0.9226608036822916,0.9876597739246038,0.9590771341693997,0.04547075606276747,0.9828143954710877,0.8694459763604656,454.70756062767475,0.35
CICIoT2023_R1,CB-Score,0.6,2027,shared_full_threshold,0.9120768754871004,0.9876597739246038,0.9590771341693997,0.027237874465049928,0.9893498344082273,0.8460002086718039,272.3787446504993,0.4
CICIDS2017_COVERAGE_R1,CB-Score,0.2,3407,fixed_0.5,0.005758010311873981,0.18672200896284535,0.41706119162162614,0.004293151125072208,0.17314022383146807,0.00292768723840057,42.931511250722075,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.2,3407,method_specific,0.003649273992327731,0.18672200896284535,0.41706119162162614,0.0033463335600682257,0.14497816593886462,0.001847893846290854,33.46333560068226,0.57
CICIDS2017_COVERAGE_R1,CB-Score,0.2,3407,shared_full_threshold,0.003111243504451726,0.18672200896284535,0.41706119162162614,0.0022764638927532566,0.17472118959107807,0.0015695965802831953,22.764638927532566,0.69
CICIDS2017_COVERAGE_R1,CB-Score,0.6,2718,fixed_0.5,0.003263074345180351,0.1741282704522862,0.3549739559921363,0.0025020594136567326,0.16818181818181818,0.0016475198147653397,25.020594136567325,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.6,2718,method_specific,0.003107278800590383,0.1741282704522862,0.3549739559921363,0.00047511783947853253,0.5017921146953405,0.0015584646896428889,4.751178394785326,0.77
CICIDS2017_COVERAGE_R1,CB-Score,0.6,2718,shared_full_threshold,0.0030852893846068474,0.1741282704522862,0.3549739559921363,0.0004580272697131177,0.5091575091575091,0.0015473327990025826,4.580272697131177,0.78
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,2027,fixed_0.5,0.0026417439950273056,0.17458265572596643,0.35890294438740683,0.00048195406738469845,0.4576923076923077,0.0013246949861964556,4.819540673846984,0.5
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,2027,method_specific,0.0025550445466462264,0.17458265572596643,0.35890294438740683,0.00024268609066889073,0.6182795698924731,0.0012801674236352302,2.426860906688907,0.54
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,2027,shared_full_threshold,0.0025550445466462264,0.17458265572596643,0.35890294438740683,0.00024268609066889073,0.6182795698924731,0.0012801674236352302,2.426860906688907,0.54
CICIoT2023_R1,CB-Score,0.8,9001,fixed_0.5,0.8846559615879847,0.9884254394352122,0.9623898973972179,0.0018277460770328104,0.9992305960066056,0.7936533961336095,18.2774607703281,0.5
CICIoT2023_R1,CB-Score,0.8,9001,method_specific,0.9191617004055008,0.9884254394352122,0.9623898973972179,0.04506954350927247,0.9828428876896447,0.8632305376279978,450.69543509272467,0.25
CICIoT2023_R1,CB-Score,0.8,9001,shared_full_threshold,0.8825992491280062,0.9884254394352122,0.9623898973972179,0.0010699001426533524,0.9995474771853081,0.7901506908527224,10.699001426533524,0.62
CICIoT2023_R1,Full-Contextual,Full,314,fixed_0.5,0.9252372432224311,0.9867621564823805,0.9566865301074778,0.18232881597717546,0.9374311589768695,0.9133564859668212,1823.2881597717546,0.5
CICIoT2023_R1,Full-Contextual,Full,314,method_specific,0.9208052627407466,0.9867621564823805,0.9566865301074778,0.04413338088445078,0.9832427766211345,0.8658240300487398,441.33380884450787,0.61
CICIoT2023_R1,Full-Contextual,Full,314,shared_full_threshold,0.9208052627407466,0.9867621564823805,0.9566865301074778,0.04413338088445078,0.9832427766211345,0.8658240300487398,441.33380884450787,0.61
CICIoT2023_R1,CB-Score,0.6,123,fixed_0.5,0.880964289286786,0.9873949890118394,0.9584389651505117,0.0013819543509272468,0.9994136894066915,0.7876168189473998,13.819543509272467,0.5
CICIoT2023_R1,CB-Score,0.6,123,method_specific,0.9184098092469942,0.9873949890118394,0.9584389651505117,0.04489122681883024,0.9828831738369227,0.8618741709022074,448.91226818830245,0.13
CICIoT2023_R1,CB-Score,0.6,123,shared_full_threshold,0.8811381138113812,0.9873949890118394,0.9584389651505117,0.001515691868758916,0.9993572414314611,0.7879298266533514,15.156918687589158,0.48
CICIoT2023_R1,CB-Score,0.8,3407,fixed_0.5,0.8759517846223436,0.9844205409347813,0.9492368554092574,0.0001783166904422254,0.9999235035379613,0.7793295673041093,1.783166904422254,0.5
CICIoT2023_R1,CB-Score,0.8,3407,method_specific,0.8980019996394093,0.9844205409347813,0.9492368554092574,0.0063748216833095575,0.9973967340845789,0.8166221996989164,63.748216833095576,0.05
CICIoT2023_R1,CB-Score,0.8,3407,shared_full_threshold,0.8751865077369277,0.9844205409347813,0.9492368554092574,0.00013373751783166905,0.9999425364414734,0.7781073467380125,1.3373751783166905,0.63
CICIoT2023_R1,CB-Score,0.6,9001,fixed_0.5,0.8815285138152852,0.9878410030573308,0.9599933344731539,0.0010699001426533524,0.9995464938304265,0.7884366010344159,10.699001426533524,0.5
CICIoT2023_R1,CB-Score,0.6,9001,method_specific,0.9183103966417822,0.9878410030573308,0.9599933344731539,0.0417706847360913,0.9840347589027092,0.8608159067535139,417.706847360913,0.11
CICIoT2023_R1,CB-Score,0.6,9001,shared_full_threshold,0.8802402703040921,0.9878410030573308,0.9599933344731539,0.0008470042796005706,0.9996399742297344,0.7863200727370289,8.470042796005707,0.62
CICIDS2017_COVERAGE_R1,CB-Score,1.0,2718,fixed_0.5,0.004059972859964034,0.17777496960247824,0.373167285944048,0.002136321220676855,0.22744128553770088,0.0020482678778163685,21.363212206768548,0.5
CICIDS2017_COVERAGE_R1,CB-Score,1.0,2718,method_specific,0.002907138022480388,0.17777496960247824,0.373167285944048,0.0005468982324932748,0.45017182130584193,0.0014582776738801318,5.468982324932749,0.74
CICIDS2017_COVERAGE_R1,CB-Score,1.0,2718,shared_full_threshold,0.0029077833146510107,0.17777496960247824,0.373167285944048,0.0004785359534316155,0.4833948339483395,0.0014582776738801318,4.7853595343161555,0.78
CICIDS2017_COVERAGE_R1,CB-Score,0.1,2027,fixed_0.5,0.0025073222685719357,0.18057885442802865,0.3838416041842117,0.0006528597650388468,0.3717105263157895,0.0012579036423546175,6.528597650388469,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.1,2027,method_specific,0.0029861641063074424,0.18057885442802865,0.3838416041842117,0.0015381512788873355,0.23076923076923078,0.0015028052364413572,15.381512788873355,0.43
CICIDS2017_COVERAGE_R1,CB-Score,0.1,2027,shared_full_threshold,0.0024417043096081063,0.18057885442802865,0.3838416041842117,0.0005434801185401919,0.40892193308550184,0.0012245079704336984,5.434801185401919,0.54
CICIoT2023_R1,CB-Score,0.2,3407,fixed_0.5,0.9219701670918661,0.985437191732396,0.9520803728614728,0.14555099857346648,0.948530802698783,0.8968565083245145,1455.5099857346647,0.5
CICIoT2023_R1,CB-Score,0.2,3407,method_specific,0.9172379785897211,0.985437191732396,0.9520803728614728,0.043643009985734664,0.9833057653939942,0.8594893502854332,436.43009985734665,0.57
CICIoT2023_R1,CB-Score,0.2,3407,shared_full_threshold,0.9021232269142815,0.985437191732396,0.9520803728614728,0.0161376604850214,0.993511149351115,0.8261316719083036,161.376604850214,0.63
CICIDS2017_COVERAGE_R1,CB-Score,1.0,2027,fixed_0.5,0.018934885633290776,0.23943358657831076,0.5409916232347711,0.00586206542953729,0.33783783783783783,0.009740404310268055,58.6206542953729,0.5
CICIDS2017_COVERAGE_R1,CB-Score,1.0,2027,method_specific,0.0031900753212228622,0.23943358657831076,0.5409916232347711,0.0010391066417372223,0.32142857142857145,0.0016029922522041143,10.391066417372222,0.95
CICIDS2017_COVERAGE_R1,CB-Score,1.0,2027,shared_full_threshold,0.014566642388929352,0.23943358657831076,0.5409916232347711,0.00508957167614054,0.3103288559518296,0.007458366729005254,50.89571676140539,0.54
CICIoT2023_R1,CB-Score,0.8,2026,fixed_0.5,0.905000486428641,0.9871003062760048,0.9574843398870327,0.019703994293865906,0.9921431999573387,0.831929767032836,197.03994293865907,0.5
CICIoT2023_R1,CB-Score,0.8,2026,method_specific,0.9181613904702921,0.9871003062760048,0.9574843398870327,0.04609486447931527,0.9824305036362401,0.8617847401290785,460.94864479315265,0.41
CICIoT2023_R1,CB-Score,0.8,2026,shared_full_threshold,0.9229745805159029,0.9871003062760048,0.9574843398870327,0.07658701854493581,0.9716898739391941,0.8789107331832884,765.870185449358,0.36
CICIDS2017_COVERAGE_R1,CB-Score,1.0,9001,fixed_0.5,0.018479577877662693,0.21581033989210066,0.49756350867748655,0.12616600412224543,0.03102932297272465,0.013157894736842105,1261.6600412224543,0.5
CICIDS2017_COVERAGE_R1,CB-Score,1.0,9001,method_specific,0.0032293740322937403,0.21581033989210066,0.49756350867748655,0.0015108063672626718,0.24829931972789115,0.001625256033484727,15.108063672626718,0.76
CICIDS2017_COVERAGE_R1,CB-Score,1.0,9001,shared_full_threshold,0.0031422533497084564,0.21581033989210066,0.49756350867748655,0.001391172378904768,0.2586520947176685,0.0015807284709235016,13.911723789047679,0.79
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,2718,fixed_0.5,0.004518005906466258,0.1762495062446207,0.36404488138895125,0.0024302790206419903,0.22379912663755458,0.0022820375812628016,24.302790206419903,0.5
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,2718,method_specific,0.0031965548242449803,0.1762495062446207,0.36404488138895125,0.0004135917883230391,0.5433962264150943,0.0016029922522041143,4.135917883230391,0.78
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,2718,shared_full_threshold,0.0031965548242449803,0.1762495062446207,0.36404488138895125,0.0004135917883230391,0.5433962264150943,0.0016029922522041143,4.135917883230391,0.78
CICIoT2023_R1,CB-Score,0.1,314,fixed_0.5,0.9041173979608457,0.9877406389392558,0.95980712999809,0.008648359486447932,0.9965173682793286,0.827398607860965,86.48359486447931,0.5
CICIoT2023_R1,CB-Score,0.1,314,method_specific,0.926590204685263,0.9877406389392558,0.95980712999809,0.05064194008559201,0.9810764438373507,0.87783756390574,506.4194008559201,0.41
CICIoT2023_R1,CB-Score,0.1,314,shared_full_threshold,0.8922586979299876,0.9877406389392558,0.95980712999809,0.0018723252496433665,0.9992238894227216,0.8059799376965614,18.723252496433666,0.61
CICIoT2023_R1,CB-Score,1.0,777,fixed_0.5,0.8943486117956301,0.987865461362815,0.9602004378232762,0.009361626248216834,0.9961572947354937,0.8114203097285776,93.61626248216834,0.5
CICIoT2023_R1,CB-Score,1.0,777,method_specific,0.922092627344783,0.987865461362815,0.9602004378232762,0.04342011412268188,0.9835472972972973,0.8678660327018527,434.20114122681883,0.36
CICIoT2023_R1,CB-Score,1.0,777,shared_full_threshold,0.8895495763341758,0.987865461362815,0.9602004378232762,0.006196504992867332,0.9974256875636633,0.8027306196062065,61.965049928673324,0.54
CICIoT2023_R1,CB-Score,1.0,123,fixed_0.5,0.9184987537547133,0.9872564195477884,0.9580901218788772,0.026658345221112698,0.9897047430489799,0.8568511424781268,266.58345221112694,0.5
CICIoT2023_R1,CB-Score,1.0,123,method_specific,0.9254727825279103,0.9872564195477884,0.9580901218788772,0.05122146932952924,0.9808253925871535,0.8760340433143045,512.2146932952925,0.47
CICIoT2023_R1,CB-Score,1.0,123,shared_full_threshold,0.9234544447083036,0.9872564195477884,0.9580901218788772,0.04052246790299572,0.9846553790577154,0.869416166102756,405.2246790299572,0.48
CICIoT2023_R1,CB-Score,0.1,123,fixed_0.5,0.8355756916424528,0.783313665548035,0.5003784206367059,0.7786198288159771,0.7764866974649041,0.904398503525063,7786.198288159771,0.5
CICIoT2023_R1,CB-Score,0.1,123,method_specific,0.44161282476973995,0.783313665548035,0.5003784206367059,0.2939996433666191,0.7599723394962876,0.3112339956178921,2939.996433666191,0.95
CICIoT2023_R1,CB-Score,0.1,123,shared_full_threshold,0.8411629131644999,0.783313665548035,0.5003784206367059,0.785975392296719,0.7771838034576888,0.9166207091860309,7859.753922967189,0.48
CICIoT2023_R1,CB-Score,0.4,777,fixed_0.5,0.8911681287514016,0.9877472308892781,0.9600884882257241,0.006820613409415121,0.9971769655146964,0.8055327838309162,68.20613409415121,0.5
CICIoT2023_R1,CB-Score,0.4,777,method_specific,0.9200313695667672,0.9877472308892781,0.9600884882257241,0.047922610556348076,0.9818246373381124,0.8655557377293527,479.22610556348076,0.3
CICIoT2023_R1,CB-Score,0.4,777,shared_full_threshold,0.8878606783981989,0.9877472308892781,0.9600884882257241,0.004012125534950071,0.9983247398693297,0.7994067758715774,40.121255349500714,0.54
CICIDS2017_COVERAGE_R1,CB-Score,0.4,42,fixed_0.5,0.001156982500639678,0.19836394098322432,0.3341347119417919,1.709056976541484e-05,0.9122807017543859,0.0005788583132959302,0.1709056976541484,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.4,42,method_specific,0.00224481858087459,0.19836394098322432,0.3341347119417919,0.00017774192556031432,0.6601307189542484,0.0011243209546709413,1.7774192556031434,0.12
CICIDS2017_COVERAGE_R1,CB-Score,0.4,42,shared_full_threshold,0.0012014149998887578,0.19836394098322432,0.3341347119417919,2.7344911624663742e-05,0.8709677419354839,0.0006011220945765428,0.2734491162466374,0.45
CICIoT2023_R1,CB-Score,0.6,777,fixed_0.5,0.8861448131162768,0.988062915215152,0.9608623868084634,0.0028976462196861627,0.9987848650265461,0.7963363193274806,28.976462196861625,0.5
CICIoT2023_R1,CB-Score,0.6,777,method_specific,0.9194488101474814,0.988062915215152,0.9608623868084634,0.04342011412268188,0.9834609702671037,0.8632603478857075,434.20114122681883,0.22
CICIoT2023_R1,CB-Score,0.6,777,shared_full_threshold,0.8846690590111643,0.988062915215152,0.9608623868084634,0.0019169044222539229,0.9991931398119828,0.7936981115201741,19.16904422253923,0.54
CICIoT2023_R1,CB-Score,0.4,9001,fixed_0.5,0.8796754618074974,0.9879143702929054,0.960708137130311,0.000757845934379458,0.9996774805539745,0.7853959547480288,7.578459343794579,0.5
CICIoT2023_R1,CB-Score,0.4,9001,method_specific,0.9188498909379338,0.9879143702929054,0.960708137130311,0.04734308131241084,0.9819951173199511,0.8633348735299816,473.4308131241084,0.09
CICIoT2023_R1,CB-Score,0.4,9001,shared_full_threshold,0.8789997243729485,0.9879143702929054,0.960708137130311,0.0007132667617689016,0.9996960255338552,0.7843078803416256,7.132667617689016,0.62
CICIoT2023_R1,CB-Score,0.2,42,fixed_0.5,0.8888227020766112,0.9882553122409766,0.9619441179635911,0.00280848787446505,0.9988285390208074,0.8006439015665291,28.0848787446505,0.5
CICIoT2023_R1,CB-Score,0.2,42,method_specific,0.9240501343164828,0.9882553122409766,0.9619441179635911,0.05345042796005706,0.9799659136479081,0.8741709022074495,534.5042796005706,0.3
CICIoT2023_R1,CB-Score,0.2,42,shared_full_threshold,0.8874268763568268,0.9882553122409766,0.9619441179635911,0.0020060627674750356,0.9991603694374476,0.7981696501766258,20.060627674750357,0.52
CICIDS2017_COVERAGE_R1,CB-Score,0.8,42,fixed_0.5,0.002467708588070519,0.18739492078773917,0.2701366968858288,6.49441651085764e-05,0.8538461538461538,0.0012356398610740048,0.6494416510857639,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.8,42,method_specific,0.002788405421178912,0.18739492078773917,0.2701366968858288,0.008767462289657812,0.04788418708240535,0.0014360138925995191,87.67462289657813,0.19
CICIDS2017_COVERAGE_R1,CB-Score,0.8,42,shared_full_threshold,0.0024897464682279453,0.18739492078773917,0.2701366968858288,8.54528488270742e-05,0.8175182481751825,0.001246771751714311,0.854528488270742,0.45
CICIDS2017_COVERAGE_R1,CB-Score,0.6,2027,fixed_0.5,0.014201054749089328,0.22601183869161323,0.5170438430419412,0.005058808650562793,0.3061415846225973,0.007269124588120047,50.58808650562793,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.6,2027,method_specific,0.0032340953393584972,0.22601183869161323,0.5170438430419412,0.00105961532545572,0.3201754385964912,0.001625256033484727,10.596153254557201,0.95
CICIDS2017_COVERAGE_R1,CB-Score,0.6,2027,shared_full_threshold,0.010757850175660636,0.22601183869161323,0.5170438430419412,0.0045426734436472644,0.27058177826564217,0.0054880220856710306,45.42673443647264,0.54
CICIoT2023_R1,CB-Score,0.2,777,fixed_0.5,0.9277769785806764,0.9879546944222026,0.9609066141503977,0.16570078459343796,0.9428030652755979,0.9132223398071276,1657.0078459343795,0.5
CICIoT2023_R1,CB-Score,0.2,777,method_specific,0.922896845168893,0.9879546944222026,0.9609066141503977,0.04475748930099857,0.9830834035383319,0.8696546481644334,447.5748930099857,0.6
CICIoT2023_R1,CB-Score,0.2,777,shared_full_threshold,0.9264750098295441,0.9879546944222026,0.9609066141503977,0.11291904422253923,0.9595496646438837,0.895604477500708,1129.1904422253922,0.54
CICIDS2017_COVERAGE_R1,CB-Score,0.6,123,fixed_0.5,0.012983310305502555,0.18103998474544228,0.37804050573614084,0.002631947743873885,0.434654919236417,0.006590079259061359,26.319477438738854,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.6,123,method_specific,0.0026189340050825076,0.18103998474544228,0.37804050573614084,0.0005571525743525238,0.4199288256227758,0.0013135630955561492,5.571525743525237,0.8
CICIDS2017_COVERAGE_R1,CB-Score,0.6,123,shared_full_threshold,0.0026377036462373934,0.18103998474544228,0.37804050573614084,0.0009536537929101481,0.2989949748743719,0.0013246949861964556,9.536537929101481,0.77
CICIoT2023_R1,CB-Score,0.6,2718,fixed_0.5,0.8857998324610804,0.9879414589220551,0.9603828562148785,0.003477175463623395,0.9985414562997869,0.7959338808483999,34.77175463623395,0.5
CICIoT2023_R1,CB-Score,0.6,2718,method_specific,0.9186391706751759,0.9879414589220551,0.9603828562148785,0.045693651925820256,0.9825949635767774,0.8625001863141107,456.93651925820257,0.21
CICIoT2023_R1,CB-Score,0.6,2718,shared_full_threshold,0.8835852162202603,0.9879414589220551,0.9603828562148785,0.002585592011412268,0.9989098359115087,0.792133072990416,25.855920114122682,0.56
CICIDS2017_COVERAGE_R1,CB-Score,0.2,123,fixed_0.5,0.010507001026671618,0.191546553299615,0.43691824086346254,0.004255551871588295,0.2786790266512167,0.005354439397987354,42.55551871588295,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.2,123,method_specific,0.0029332627585902694,0.191546553299615,0.43691824086346254,0.002457623932266654,0.15610328638497653,0.0014805414551607445,24.576239322666538,0.7
CICIDS2017_COVERAGE_R1,CB-Score,0.2,123,shared_full_threshold,0.0028748659317329914,0.191546553299615,0.43691824086346254,0.0016304403556205757,0.214168039538715,0.0014471457832398254,16.304403556205756,0.77
CICIoT2023_R1,CB-Score,0.4,42,fixed_0.5,0.8959180154213781,0.9887521200865584,0.9636299789349705,0.006062767475035664,0.9975131655939146,0.8131045892891744,60.62767475035663,0.5
CICIoT2023_R1,CB-Score,0.4,42,method_specific,0.9253154109185238,0.9887521200865584,0.9636299789349705,0.056481811697574894,0.9789268844388265,0.8772711690092561,564.8181169757489,0.36
CICIoT2023_R1,CB-Score,0.4,42,shared_full_threshold,0.8937301881355234,0.9887521200865584,0.9636299789349705,0.004012125534950071,0.9983444926789787,0.8089609634675292,40.121255349500714,0.52
CICIDS2017_COVERAGE_R1,CB-Score,0.4,2026,fixed_0.5,0.009577624574570207,0.17508301632825168,0.36051113538272356,0.004788777648269238,0.23858695652173914,0.004886899991094488,47.88777648269238,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.4,2026,method_specific,0.009169705041154509,0.17508301632825168,0.36051113538272356,0.004628126292474339,0.23675310033821872,0.004675394068928667,46.28126292474339,0.51
CICIDS2017_COVERAGE_R1,CB-Score,0.4,2026,shared_full_threshold,0.003250845883367611,0.17508301632825168,0.36051113538272356,0.0015689143044650823,0.24257425742574257,0.0016363879241250334,15.689143044650823,0.79
CICIoT2023_R1,CB-Score,0.2,2718,fixed_0.5,0.8921043317942007,0.9880668022388206,0.9608876664571726,0.009450784593437947,0.9961033709517333,0.8077685531591421,94.50784593437946,0.5
CICIoT2023_R1,CB-Score,0.2,2718,method_specific,0.9219112098898231,0.9880668022388206,0.9608876664571726,0.04734308131241084,0.9821037376562974,0.868670909660014,473.4308131241084,0.28
CICIoT2023_R1,CB-Score,0.2,2718,shared_full_threshold,0.8875003103610948,0.9880668022388206,0.9608876664571726,0.005304921540656205,0.9977854697037368,0.7991682938099,53.049215406562055,0.56
CICIoT2023_R1,Full-Contextual,Full,2027,fixed_0.5,0.9036564273708314,0.9871506124100893,0.9575760274928184,0.018634094151212553,0.9925439691769826,0.8293809899986585,186.34094151212554,0.5
