dataset_protocol,method,beta,n_seeds,metric_accuracy_mean,metric_accuracy_sd,metric_balanced_accuracy_mean,metric_balanced_accuracy_sd,metric_f1_mean,metric_f1_sd,metric_fpr_mean,metric_fpr_sd,metric_pr_auc_mean,metric_pr_auc_sd,metric_precision_mean,metric_precision_sd,metric_recall_mean,metric_recall_sd,metric_roc_auc_mean,metric_roc_auc_sd,metric_false_positives_per_10000_benign_mean,metric_false_positives_per_10000_benign_sd,comm_E2E_broadcast_mean,comm_E2E_broadcast_sd,comm_E2E_unicast_mean,comm_E2E_unicast_sd,comm_downlink_broadcast_mean,comm_downlink_broadcast_sd,comm_downlink_unicast_mean,comm_downlink_unicast_sd,comm_empty_rounds_mean,comm_empty_rounds_sd,comm_full_candidate_airtime_us_mean,comm_full_candidate_airtime_us_sd,comm_metadata_wire_mean,comm_metadata_wire_sd,comm_selected_airtime_us_mean,comm_selected_airtime_us_sd,comm_selected_uplink_mean,comm_selected_uplink_sd,comm_wall_clock_seconds_mean,comm_wall_clock_seconds_sd,comm_sum_client_CPU_seconds_mean,comm_sum_client_CPU_seconds_sd,comm_max_client_seconds_mean,comm_max_client_seconds_sd,comm_server_selection_seconds_mean,comm_server_selection_seconds_sd,comm_aggregation_seconds_mean,comm_aggregation_seconds_sd,mean_selected_count_mean,mean_selected_count_sd,mean_static_eligible_count_mean,mean_static_eligible_count_sd,mean_budget_utilization_mean,mean_budget_utilization_sd,empty_round_rate_mean,empty_round_rate_sd,mean_airtime_reduction_mean,mean_airtime_reduction_sd,mean_actual_aggregate_validation_gain_mean,mean_actual_aggregate_validation_gain_sd,test_attack_prevalence
CICIDS2017_COVERAGE_R1,Random-Budget,1.0,10,0.7639280213184934,0.0030060739370428623,0.5000698739589063,0.0023018944645441033,0.004694051210685363,0.004380016756780656,0.0022313447885725615,0.0037941177105418993,0.17953436671035583,0.011486980766103739,0.39819089024994536,0.2091266928599231,0.0023710927063852524,0.0022164610269641226,0.3716441272111017,0.049107856374163386,22.313447885725616,37.94117710541899,19483323.8,1332867.4891155867,37920549.2,1335514.0058873545,2048580.6,1235.3086164104004,20485806.0,12353.086164104005,0.0,0.0,48241455.4,278206.8402614621,23100.0,0.0,42607926.9,7896549.50787834,17411643.2,1332578.8329549255,61.483023389998564,2.021402007300983,42.79492274001168,1.7141051925254913,5.660222700008307,0.20484294101727066,0.004519949993846239,0.0005002696387730494,0.06263204999486334,0.005094495406179347,9.4,0.699205898780101,9.4,0.699205898780101,0.9403295035366719,0.06963968396253105,0.0,0.0,0.11719497186274137,0.16160514693190747,0.0019553687392818596,0.0018907540512187683,0.23492184700999763
CICIDS2017_COVERAGE_R1,Utility-Cost-Ratio,1.0,10,0.7621358766288956,0.004343556152005206,0.49944016433632554,0.0025180172708182415,0.0075717749397408276,0.008834935564179835,0.005053681479633168,0.006485107221750191,0.19595269404151966,0.04113084663777531,0.3508363463462247,0.2308926096319884,0.003934010152284264,0.004699384470753139,0.3909992169026051,0.10834212771311205,50.536814796331676,64.85107221750191,12844646.8,2970983.6793959076,31276408.3,2968776.1347692325,2047973.5,966.4508092327652,20479735.0,9664.508092327651,0.3,0.9486832980505138,48246841.0,381888.9661811256,25500.0,0.0,25541804.8,9070240.063400352,10771173.3,2971230.432674093,55.87487880000335,1.3361091391946511,39.093136609998325,1.2561297837217376,5.256192129992996,0.18430539610673402,0.0016858300019521265,0.0001392476895616362,0.02757921000229544,0.010753820066221971,5.81,1.5916487297806463,9.4,0.699205898780101,0.5812927689714176,0.15917554494699365,0.01,0.0316227766016838,0.47105753383996185,0.1863436010340399,0.0021359115403178546,0.0019228259265885053,0.23492184700999763
CICIDS2017_COVERAGE_R1,Utility-Only,1.0,10,0.7621358766288956,0.004343556152005206,0.49944016433632554,0.0025180172708182415,0.0075717749397408276,0.008834935564179835,0.005053681479633168,0.006485107221750191,0.19595269404151966,0.04113084663777531,0.3508363463462247,0.2308926096319884,0.003934010152284264,0.004699384470753139,0.3909992169026051,0.10834212771311205,50.536814796331676,64.85107221750191,12844646.8,2970983.6793959076,31276408.3,2968776.1347692325,2047973.5,966.4508092327652,20479735.0,9664.508092327651,0.3,0.9486832980505138,48246841.0,381888.9661811256,25500.0,0.0,25541804.8,9070240.063400352,10771173.3,2971230.432674093,55.744308269998875,1.7448395681844913,38.999469879993555,1.557469164716233,5.255022530001588,0.1791209615482069,0.0015100499942491297,0.00010042675013556844,0.027231799994478934,0.010793923505781343,5.81,1.5916487297806463,9.4,0.699205898780101,0.5812927689714176,0.15917554494699365,0.01,0.0316227766016838,0.47105753383996185,0.1863436010340399,0.0021359115403178546,0.0019228259265885053,0.23492184700999763
CICIoT2023_R1,Full-Contextual,Full,10,0.8896149592842063,0.005839091507091884,0.910678444714283,0.0035880973758228574,0.9218090119020942,0.004492665347525981,0.04709789586305278,0.0030881245596545127,0.9874069072980145,0.0008731471459956921,0.9821951675754266,0.0010735251649316476,0.8684547852916188,0.008277664548472978,0.9587910169916661,0.0029059855166099846,470.9789586305278,30.881245596545124,14895029.8,214145.57101954942,28361818.9,215995.3406649988,1496309.9,452.31809112123244,14963099.0,4523.180911212325,0.0,0.0,34881766.8,667459.1675057816,0.0,0.0,34881766.8,667459.1675057816,13398719.9,213943.83529144072,37.85078282999966,0.7090609070549645,24.22836062999704,0.4910736515666633,2.7856953599992265,0.05568235157903838,0.00023234999607666396,7.77163313833618e-06,0.046826969999528956,0.0009983099504201653,10.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017869261202563602,0.007648558976299958,0.7494275214190766
CICIoT2023_R1,CB-Score,0.1,10,0.8381477385699764,0.15084508484246228,0.8693465820017252,0.12682447305091013,0.8708963462071168,0.15114014184311414,0.06811251783166904,0.08031502214681091,0.9665113571292596,0.0643928951171179,0.9613302421637311,0.07089479460747711,0.8068056818351195,0.17522520819307744,0.9113761130181715,0.14453075010492725,681.1251783166904,803.1502214681091,2618522.3,393904.3750607641,16073146.1,431122.47999751894,1494958.2,4166.1464155206495,14949582.0,41661.46415520649,4.1,9.182713227702486,33766820.7,1903513.6461193752,25500.0,0.0,3203080.1,1479167.9347617063,1098064.1,389772.3101727896,39.223819859985085,0.45552426890408926,24.35215612999018,0.32848844786497844,2.8663474199966004,0.1932237856286911,0.011687880007229978,0.0006796451874433555,0.0062198300038289744,0.0021318852908342213,0.8633333333333333,0.30609044092341625,3.4133333333333336,1.507446536938672,0.8558498275366855,0.30325915127368963,0.13666666666666666,0.30609044092341625,0.9045663333525339,0.0435710327550152,0.016241087773413616,0.010504690015841346,0.7494275214190766
CICIoT2023_R1,Cost-Only,0.1,10,0.8232722317169889,0.1477719829038721,0.833581844651252,0.13603514892576332,0.8620910313670657,0.14878899386316854,0.145751604850214,0.18883740002637447,0.9603586346543945,0.06296714999986298,0.9383085142709225,0.08105420700034116,0.8129152941527179,0.18207383484181272,0.8965256171217704,0.14035969323183256,1457.51604850214,1888.374000263745,2609157.4,392026.61537854234,16058135.5,426999.4924681475,1494330.9,3961.044347419279,14943309.0,39610.44347419279,3.4,9.383200117467625,33103273.4,2138829.1054088552,25500.0,0.0,3186390.4,2249727.5686012493,1089326.5,388148.338424099,39.47265919999554,0.9604587747412393,24.575122059989372,0.7414741511004592,2.9075322400036385,0.19408148551462287,0.0013122899938025512,0.00010459503126964978,0.006441740001901053,0.0022092274465719793,0.8866666666666667,0.3127733372489208,3.296666666666667,1.3306871890349468,0.8685600713043964,0.306211140218949,0.11333333333333333,0.3127733372489208,0.9015785119967619,0.07304377907484802,0.011652000056125154,0.010702082240168756,0.7494275214190766
CICIoT2023_R1,Historical-DoubleCost,0.1,10,0.8381019402835026,0.15082569570718043,0.8694154345341545,0.1268520662096135,0.870853874721687,0.1511228231741637,0.06781383737517832,0.08040689670158391,0.9665257702151253,0.06439844531307513,0.961437271732917,0.07093079490780052,0.8066447064434872,0.1751545076156388,0.9114296257331181,0.14455246356851298,678.1383737517831,804.068967015839,2618334.4,393858.2397403637,16072900.6,431057.30783432705,1494951.8,4163.119017702419,14949518.0,41631.19017702419,4.1,9.182713227702486,33761361.7,1912312.596695428,25500.0,0.0,3149330.8,1470107.7262602826,1097882.6,389728.1913038026,39.17214730000342,0.9376552039477976,24.33726096001046,0.6502690625436554,2.860927350007114,0.19822938506007545,0.0113054500099679,0.0005117437701202649,0.005894549997901777,0.0020341852475376826,0.8633333333333333,0.30609044092341625,3.4166666666666665,1.5093331043057017,0.85589614856443,0.303281969267287,0.13666666666666666,0.30609044092341625,0.9063457354708486,0.04292916783778565,0.016224728000883946,0.010478555528135236,0.7494275214190766
CICIoT2023_R1,Oort-Style-Adapted,0.1,10,0.8205232174971795,0.15177005595782497,0.826946508265989,0.17102223532064126,0.8613732134876146,0.1496391134471932,0.16017742510699,0.3059864431005593,0.9508947944153028,0.0772618004643098,0.9391807722442299,0.09778230678414132,0.8140704416389679,0.18480062775605066,0.8830341104352253,0.16330663902454876,1601.7742510699002,3059.864431005593,2357471.6,365068.9822970143,15805136.6,396907.53803546965,1494185.0,3954.5054192795224,14941850.0,39545.05419279522,10.7,8.192815280611557,34128653.9,1421137.952764806,25500.0,0.0,1715603.7,1013227.3429495859,837786.6,361574.5588985916,39.919269860007624,1.1332350343428224,24.86021654999495,0.7246660294915845,2.9442485200059307,0.18458531321909627,0.0033580300048924984,0.00017012110597121753,0.004643270000815392,0.0018978275321323357,0.6433333333333333,0.2730938426870519,3.4366666666666665,1.506483928610091,0.6400523444248354,0.27227595585578473,0.3566666666666667,0.2730938426870519,0.9494544232241698,0.030638753484118,0.01606207914196922,0.009203659016010547,0.7494275214190766
CICIoT2023_R1,Oracle-Score-Exact,0.1,10,0.8381477385699764,0.15084508484246228,0.8693465820017252,0.12682447305091013,0.8708963462071168,0.15114014184311414,0.06811251783166904,0.08031502214681091,0.9665113571292596,0.0643928951171179,0.9613302421637311,0.07089479460747711,0.8068056818351195,0.17522520819307744,0.9113761130181715,0.14453075010492725,681.1251783166904,803.1502214681091,2618522.3,393904.3750607641,16073146.1,431122.47999751894,1494958.2,4166.1464155206495,14949582.0,41661.46415520649,4.1,9.182713227702486,33766820.7,1903513.6461193752,25500.0,0.0,3203080.1,1479167.9347617063,1098064.1,389772.3101727896,39.290447760001555,0.9980479536888666,24.376306730003854,0.6635650513887115,2.8999448599999598,0.24720937713435653,0.011990850000438513,0.0006197860601552335,0.006461960009619361,0.0025489179037025485,0.8633333333333333,0.30609044092341625,3.4133333333333336,1.507446536938672,0.8558498275366855,0.30325915127368963,0.13666666666666666,0.30609044092341625,0.9045663333525339,0.0435710327550152,0.016241087773413616,0.010504690015841346,0.7494275214190766
CICIoT2023_R1,Random-Budget,0.1,10,0.8244540509142901,0.15148905374848332,0.8240467261450589,0.16322496075519927,0.8648443374599721,0.15018599681394362,0.17676979315263908,0.2836181741297471,0.9606542175208078,0.06429728785511621,0.9325136119246051,0.09237265016950397,0.8248632454427568,0.18641383037365464,0.9006166037585887,0.14337875574998007,1767.697931526391,2836.181741297471,2612842.9,391293.7933435836,16068164.2,428605.4429886666,1495035.7,4207.4579300729,14950357.0,42074.579300729005,3.4,9.383200117467625,32966796.7,1943155.4620634192,23100.0,0.0,2906393.4,1314009.871330687,1094707.2,387154.71276331437,39.46794289999961,0.6144213033737183,24.53328579002191,0.37611968621930647,2.8832702600011544,0.1726842063313773,0.0033899200025189202,7.725873779990949e-05,0.0064094100038346365,0.0022015616045447245,0.8866666666666667,0.3127733372489208,3.4533333333333336,1.4053864632588118,0.876898779898972,0.30922949937404925,0.11333333333333333,0.3127733372489208,0.910477906368324,0.041873991000686214,0.012871814462732778,0.007745546048839549,0.7494275214190766
CICIoT2023_R1,Utility-Cost-Ratio,0.1,10,0.8393664198027323,0.15197732502501476,0.8696982254003552,0.12710457471572562,0.8717202951386951,0.15191773236430597,0.06949893009985735,0.08031374521668196,0.967294846206651,0.06465652022218958,0.9609433986328454,0.07083335638662486,0.8088953809005679,0.1774204400136292,0.9141534611867361,0.14544122280177713,694.9893009985735,803.1374521668196,2270473.0,330952.2415623002,15718351.3,362138.8351226793,1494208.7,3916.438462855421,14942087.0,39164.38462855421,12.7,7.498888806572166,34125197.5,1393147.679034164,25500.0,0.0,1993283.4,1214183.2909341159,750764.3,327537.9181048441,38.95540332000019,0.5201131531363115,24.193538269994313,0.3758614399034207,2.851875140002812,0.24330981904202345,0.0012687200018262957,9.651728813819799e-05,0.004152780002186773,0.0017286201089547564,0.5766666666666667,0.24996296021907222,3.4633333333333334,1.4483238502864757,0.5735703582092941,0.24900668995267752,0.42333333333333334,0.24996296021907222,0.9417040482999417,0.03596425008480261,0.01669779570289025,0.009631405280417199,0.7494275214190766
CICIoT2023_R1,Utility-Only,0.1,10,0.8390570021111893,0.15185500510158237,0.8698612312104744,0.1271633893817471,0.871456305997958,0.15181502460069915,0.06838890870185449,0.08055439481930995,0.9672642914615805,0.06464574962843839,0.9613331580281801,0.07094906414261407,0.8081113711228034,0.1770917848076194,0.9140509679273202,0.14540531705526968,683.889087018545,805.5439481930995,2261820.9,318697.8337451916,15709649.7,350434.546474342,1494203.2,3913.4467842725717,14942032.0,39134.46784272572,12.9,7.202622979011034,34111751.7,1397187.3660534383,25500.0,0.0,1915226.3,1064746.988737288,742117.7,315217.2226139548,39.75560426999946,0.7219556074114991,24.739711660007742,0.4432465019188468,2.9132119299902115,0.18598632481223307,0.0011964099976466969,9.401042464397323e-05,0.0042172599991317835,0.001764162709136425,0.57,0.24008743263370114,3.4566666666666666,1.4416254543456437,0.5670554158246722,0.23937096618871465,0.43,0.24008743263370114,0.9440153085297395,0.03139056146283012,0.01672119917352239,0.009627353472664505,0.7494275214190766
CICIoT2023_R1,CB-Score,0.2,10,0.886763178177675,0.007868721289323173,0.9090191321747597,0.004557951094654452,0.9195887267491465,0.00619079557939645,0.046366797432239655,0.004217044689691978,0.9871604972541802,0.0014329934753121777,0.9823932602225658,0.0014343194182578408,0.8644050617817591,0.01139395210564231,0.9581472406423059,0.004862703294093291,463.66797432239656,42.17044689691978,3819620.9,362605.3867888923,17284344.5,358976.1394253415,1496080.4,780.1582745400663,14960804.0,7801.582745400662,0.0,0.0,35103112.3,632705.636425915,25500.0,0.0,6118481.6,2448027.4204612714,2298040.5,363014.7800527166,38.87979010000563,0.5413817713543515,24.100580609988537,0.3408293831050138,2.794112380009028,0.04203585493041012,0.011482940000132658,0.0006392675273519852,0.007626850002270658,0.0004440867887863525,1.7066666666666668,0.27924059275466256,8.8,0.9189365834726815,0.8533562258330238,0.13741977397081184,0.0,0.0,0.8260286961284261,0.06838303512671697,0.018076102865619902,0.007176795119530092,0.7494275214190766
CICIoT2023_R1,Cost-Only,0.2,10,0.8899221429129944,0.006454085868011515,0.9098507335133381,0.005721107960924608,0.922121748659878,0.00501109908012772,0.0502006062767475,0.01387989639221817,0.9861148498468049,0.002295186921184546,0.981122526396502,0.004873764872762285,0.8699020733034237,0.010491489049003136,0.9550516303311272,0.0074064212271062165,502.00606276747504,138.7989639221817,3965824.9,120292.56018968459,17432934.4,120918.0899224301,1496345.5,466.6250576688359,14963455.0,4666.25057668836,0.0,0.0,32713371.8,1731186.1424725726,25500.0,0.0,6585383.3,2664407.5517333657,2443979.4,120231.91127723861,39.342800560005706,0.8045607149454284,24.445418109973254,0.5485605033985914,2.8456701299961424,0.044062199130730104,0.0015658700009225867,9.871629651834122e-05,0.00832672000542516,0.0003835689266568605,1.98,0.032203059435976567,8.8,0.9189365834726815,0.974102286762287,0.01290423971277689,0.0,0.0,0.795939227396798,0.09238511109773728,0.012103359426991938,0.007832007188770746,0.7494275214190766
CICIoT2023_R1,Historical-DoubleCost,0.2,10,0.886366632038694,0.01165438187912899,0.9098495383521723,0.0034385658298043214,0.9191127962700397,0.009626308970744986,0.0430768544935806,0.013751967068891882,0.9870291024875568,0.0012223845706436775,0.9837086530842389,0.005127151303636781,0.8627759311979252,0.020069456047149794,0.9576857459390274,0.004184768133964531,430.768544935806,137.5196706889188,3787724.1,386122.0970224171,17251907.7,382712.10132917,1496020.4,796.6740864368566,14960204.0,7966.740864368566,0.0,0.0,35096841.2,537179.6555696758,25500.0,0.0,5927676.7,2413280.13798744,2266203.7,386507.3389629663,39.19495045999065,0.44584486015765895,24.33534029998409,0.2872563824344518,2.8149223700034782,0.037586935982225775,0.011770339998474811,0.0005118354569808314,0.007694869996339548,0.00046799194465976584,1.6833333333333333,0.29491576533304437,8.8,0.9189365834726815,0.8417535183051121,0.1452847171376401,0.0,0.0,0.8311904454148307,0.06788423008887681,0.018155942127103294,0.007191998249963896,0.7494275214190766
CICIoT2023_R1,Oort-Style-Adapted,0.2,10,0.8756732906627347,0.017346651684949404,0.9054318571316395,0.006408668483515982,0.9104444100321922,0.014528747683859686,0.034914407988587734,0.018106533393248775,0.9863164761404145,0.0011851356646167958,0.9866265274035376,0.006833316019303359,0.8457781222518669,0.028843888261063884,0.9555433955623881,0.00415770042951216,349.1440798858773,181.06533393248776,3380257.1,358646.29903645243,16845822.2,355207.280258787,1496173.9,673.0168315544237,14961739.0,6730.168315544237,0.0,0.0,35121869.9,419427.45822197245,25500.0,0.0,3670182.1,2234333.3586193966,1858583.2,359032.686816736,39.120488289985225,0.5874191231896662,24.25503268000175,0.41979914212297936,2.8221700299807706,0.04053339433451217,0.0035494799943990075,0.00013087585740249988,0.007524840027326718,0.0003546194266759846,1.3733333333333333,0.2720747900082341,8.8,0.9189365834726815,0.6889502446643884,0.13399374045005485,0.0,0.0,0.8956286876717718,0.06310778406425355,0.018290203653957702,0.0072433776748609515,0.7494275214190766
CICIoT2023_R1,Oracle-Score-Exact,0.2,10,0.880971370485797,0.019101512216799035,0.900773604958611,0.02480368069914,0.9155304939596574,0.013701852846783654,0.05953102710413695,0.0401778101253269,0.9858505553395808,0.0037086807919851873,0.9774999634811896,0.014913683975274598,0.861078237021359,0.016721098546754437,0.9537895913365565,0.011585227286551767,595.3102710413694,401.778101253269,3847774.1,370914.29552195,17311325.9,369606.19502728095,1495950.2,819.4636186080638,14959502.0,8194.636186080637,0.0,0.0,35013794.5,736972.9431946226,25500.0,0.0,6089937.9,2285209.6338839196,2326323.9,371068.40394833765,39.90178391999943,0.8219831835213413,24.764334990049246,0.4980429625928632,2.886060770008771,0.05982349550297375,0.018158420000690966,0.003599211572649461,0.008062070002779365,0.0006294959568006982,1.7333333333333334,0.28414915227876486,8.8,0.9189365834726815,0.8662322786964404,0.13968900591919955,0.0,0.0,0.8257460282582392,0.06629698789719003,0.01724563207044747,0.0057145108889726836,0.7494275214190766
CICIoT2023_R1,Random-Budget,0.2,10,0.8831127196362946,0.012775532188468873,0.9065851178220669,0.008136817505920192,0.9167322154012562,0.00994599225414066,0.046362339514978604,0.0036983104182437593,0.9864932224058351,0.0015361115789913834,0.9822909804137001,0.0012639381010548013,0.8595325751591123,0.017553340845563134,0.9560734805696229,0.005220521777477306,463.623395149786,36.9831041824376,3918006.5,169985.13222844584,17383637.3,167960.26230368367,1496181.2,517.0015688779118,14961812.0,5170.015688779118,0.0,0.0,33715676.0,909508.9258439292,23100.0,0.0,6328718.1,967100.44166656,2398725.3,170216.48249936185,38.748202370004584,0.40760036026584784,24.09676505997995,0.24748054410882797,2.7756597900079214,0.018261640986321152,0.0035023200056457427,8.152864039608258e-05,0.00809825001124409,0.0003226135182241061,1.8599999999999999,0.13128049322437266,8.8,0.9189365834726815,0.9263450758717183,0.06382940643942397,0.0,0.0,0.8115577499296219,0.030830722804429826,0.01608946155289442,0.006956824721872868,0.7494275214190766
CICIoT2023_R1,Utility-Cost-Ratio,0.2,10,0.8635724897512371,0.020566232810497072,0.9022146513480392,0.006952222799415264,0.9002497363492447,0.01721736885024413,0.02032364479315264,0.023683085609609144,0.9857051364813061,0.0015535062483498063,0.992229940088908,0.008950199163357639,0.824752947489231,0.034954195079697034,0.9536737607708958,0.0051044785919336835,203.23644793152638,236.83085609609142,3314503.0,328032.34900336683,16779196.0,324267.64163676073,1496077.0,647.8845919177616,14960770.0,6478.8459191776155,0.2,0.6324555320336759,35065256.1,592181.7433229337,25500.0,0.0,4958098.8,2617446.4429127104,1792926.0,328454.37606631324,39.60284522999573,0.5809971961386706,24.606243559990254,0.3488925878100123,2.8763999799935847,0.04781708084986124,0.001523860014276579,4.3036781804705575e-05,0.007666140008950606,0.00037295137992434806,1.3266666666666667,0.2522980796352884,8.8,0.9189365834726815,0.665685834597468,0.12406619794206826,0.006666666666666666,0.021081851067789197,0.8591805248363379,0.07334711836815451,0.01812385608552417,0.007203905687112723,0.7494275214190766
CICIoT2023_R1,Utility-Only,0.2,10,0.8642605810797226,0.021870901203782718,0.9018843997528662,0.007342713031096075,0.9008359903920544,0.018249796058075217,0.022695256776034237,0.026363340654475244,0.98570891061532,0.0016503766978716446,0.9913774653015341,0.009921483429961043,0.8264640562817666,0.0374636499432366,0.9536531093068901,0.005362262667119474,226.95256776034236,263.6334065447524,3297530.0,316122.442673018,16761879.2,312420.304736993,1496038.8,656.2980014190708,14960388.0,6562.980014190708,0.2,0.6324555320336759,35091140.2,549458.3769559498,25500.0,0.0,4846009.6,2580933.0933304033,1775991.2,316537.92229185504,39.31859049999766,0.8240276297664407,24.377192909942824,0.5113501814426413,2.8501541400066346,0.05335131154308471,0.0014101500055403449,5.788441049228367e-05,0.007618970001931302,0.00044410440584823264,1.3133333333333332,0.24353365676084415,8.8,0.9189365834726815,0.6589890878843937,0.11966396386402174,0.006666666666666666,0.021081851067789197,0.86246770171651,0.07230139235967765,0.018078812377432567,0.007184827759544381,0.7494275214190766
CICIoT2023_R1,CB-Score,0.4,10,0.8818069099561007,0.017410302030990657,0.9074053335345773,0.006201961194159837,0.9154162234094376,0.014470992477167245,0.041280313837375175,0.01791625553124613,0.987542664249374,0.0008182416892775541,0.9843693202978082,0.006675876294270581,0.8560909809065299,0.028997120224125508,0.9592968846529182,0.0026366083796676015,412.8031383737518,179.16255531246128,6437315.1,389967.9342887481,19905087.9,390311.8462427618,1496419.2,680.8686934922017,14964192.0,6808.686934922018,0.1,0.31622776601683794,35291135.4,644185.717776964,25500.0,0.0,13293656.4,4993399.17873273,4915395.9,389935.6475130651,39.61638268000097,0.6380770147612762,24.561823710033785,0.35993138587839374,2.8723117200061097,0.0566705221978497,0.012330810015555471,0.0006324256691590992,0.01084774000919424,0.0006655573990770074,3.6233333333333335,0.29733383158901955,8.8,0.9189365834726815,0.9065937964604648,0.07141841493393696,0.003333333333333333,0.010540925533894598,0.6244774071357487,0.13719863442695093,0.01828774412016216,0.007153910521910776,0.7494275214190766
CICIoT2023_R1,Cost-Only,0.4,10,0.8924935491437954,0.005383921415745371,0.9127740474253878,0.0037687799382993305,0.9239932783601013,0.00408396828081009,0.04657186162624822,0.0023924663592609753,0.9866765823654103,0.001780041104419618,0.9824581960505737,0.0008938387072536913,0.8721199564770238,0.007135139135555112,0.956487714246875,0.006183620759615602,465.71861626248216,23.924663592609758,6533684.2,200477.31979109813,20002136.5,202184.44904770056,1496494.7,470.3977158863669,14964947.0,4703.977158863669,0.0,0.0,33228791.3,1380073.0690031557,25500.0,0.0,13561897.8,2246878.397403918,5011689.5,200292.26443444533,39.29394722001452,1.0334798270071546,24.331174279970583,0.6003442625307106,2.8317895599888288,0.07551223190207447,0.0015564399960567243,8.265556944557217e-05,0.011359730000549462,0.0003213400014941838,3.966666666666667,0.04714045207910321,8.8,0.9189365834726815,0.9813009993444588,0.008754442378779807,0.0,0.0,0.5905038406933762,0.07815978694924197,0.01302001313875538,0.00726855611368669,0.7494275214190766
CICIoT2023_R1,Historical-DoubleCost,0.4,10,0.8795929537660713,0.01888388653978855,0.9062071712763666,0.006253163569287277,0.9136232289619626,0.01573906444700788,0.04044222539229672,0.020744247370596672,0.9870578075231395,0.0011006407866005314,0.9847006917925661,0.007795639270697457,0.8528565679450298,0.031924341156871,0.9576347825512864,0.0035800189529843836,404.4222539229672,207.4424737059667,6446370.8,386853.96834774746,19914119.3,387348.6413128359,1496416.5,680.6077757743034,14964165.0,6806.0777577430335,0.1,0.31622776601683794,35249479.1,708086.1209781461,25500.0,0.0,13339544.3,4794935.576370693,4924454.3,386804.95354206336,40.08999838000018,0.5926235980777399,24.850723489983647,0.33062969783173773,2.897499539988348,0.06041486676457038,0.011790099999052473,0.0010570573195028484,0.010489689993846696,0.0007532790942751295,3.6333333333333333,0.29814239699997197,8.8,0.9189365834726815,0.9092636643493489,0.07139758804360961,0.003333333333333333,0.010540925533894598,0.6226947838263761,0.1314885434613258,0.018246890333184194,0.007143902669483647,0.7494275214190766
CICIoT2023_R1,Oort-Style-Adapted,0.4,10,0.8816494085318857,0.013606669459997684,0.9080421034700437,0.004264056662662699,0.9153103962925434,0.011283203708317797,0.03905135520684736,0.017466415908270767,0.9873594921876488,0.001017844067982193,0.9851529751577419,0.00649701867115832,0.8551355621469348,0.023678957635111082,0.9587237512521318,0.0032930663201248002,390.5135520684736,174.66415908270767,5582509.6,474813.98618925846,19051748.5,473956.10138686193,1496582.1,651.6857541961633,14965821.0,6516.857541961634,0.1,0.31622776601683794,35434241.3,439261.6896207266,25500.0,0.0,8643695.7,3509099.4699817235,4060427.5,474913.6823625601,39.18803718000417,0.9868666351794724,24.354956529955963,0.6405962915732274,2.8395534200040857,0.07301877423022947,0.003525159994023852,9.62093917241766e-05,0.009701610017509665,0.0006756464297944396,2.973333333333333,0.3544427028867002,8.8,0.9189365834726815,0.7458433528383499,0.08789258865979774,0.003333333333333333,0.010540925533894598,0.7559881989073214,0.09899635338231326,0.018261054342634784,0.007134072036683948,0.7494275214190766
CICIoT2023_R1,Oracle-Score-Exact,0.4,10,0.8834199032650827,0.016840874043026224,0.9077233120199382,0.006268922245982124,0.9167527805031737,0.014003690562267874,0.04355830955777461,0.01527932959362732,0.9876951918981357,0.0006771717645915104,0.9835198436248451,0.005743427361979858,0.859004933597651,0.02752669975574043,0.9598004634213998,0.002250985262946353,435.58309557774606,152.7932959362732,6556376.8,369826.28082318744,20024005.6,370813.3814072938,1496403.2,720.0687930098532,14964032.0,7200.687930098531,0.1,0.31622776601683794,35241873.7,711701.3850719586,25500.0,0.0,13682006.7,4743475.252122061,5034473.6,369723.45235029684,40.17787381001399,1.0053196376129245,24.913238409976476,0.6050022257121878,2.9151591999980155,0.07202398289344862,0.024920650012791156,0.007822766341959391,0.010892679987591691,0.0007766249451454252,3.716666666666667,0.2803216847009526,8.8,0.9189365834726815,0.9296628554017281,0.06760345798531488,0.003333333333333333,0.010540925533894598,0.6129113246237844,0.12991767774622306,0.01822592173072463,0.0070055412994212835,0.7494275214190766
CICIoT2023_R1,Random-Budget,0.4,10,0.8836690012622455,0.010027913150724559,0.9067633742461402,0.005785726506048681,0.9172036962718297,0.007864038008676669,0.04694186875891584,0.006918761632061443,0.9867587642487862,0.0011739623042538408,0.9821134217112131,0.002445292940901424,0.8604686172511962,0.014755569093566382,0.9567495317522408,0.0038052777758528387,469.41868758915837,69.18761632061442,6296876.3,347580.1580022945,19763350.4,346163.51856543176,1496274.9,554.4830325026487,14962749.0,5544.830325026486,0.0,0.0,34532597.5,671004.4369133404,23100.0,0.0,12633624.2,2188676.698715601,4777501.4,347741.6268522108,38.98477780998947,0.7906803269296057,24.22620534998132,0.5227930380582585,2.7987118999968517,0.04451357853619029,0.0035295400011818856,0.00010766715536981123,0.010630580004362854,0.00029714792802745755,3.6,0.25724082006200505,8.8,0.9189365834726815,0.9007620838205804,0.06183630234885633,0.0,0.0,0.6343430490310111,0.061076717478724514,0.01749124735972616,0.007984710709444627,0.7494275214190766
