phase,cell_id,dataset,dataset_protocol,method,beta,alpha_dir,seed,aggregation,model_attack,reported_utility,metric_accuracy,metric_balanced_accuracy,metric_f1,metric_false_negatives,metric_false_positives,metric_false_positives_per_10000_benign,metric_fpr,metric_pr_auc,metric_precision,metric_recall,metric_roc_auc,metric_threshold,metric_true_negatives,metric_true_positives,comm_E2E_broadcast,comm_E2E_unicast,comm_aggregation_seconds,comm_downlink_broadcast,comm_downlink_unicast,comm_empty_rounds,comm_full_candidate_airtime_us,comm_max_client_seconds,comm_metadata_wire,comm_selected_airtime_us,comm_selected_uplink,comm_server_selection_seconds,comm_sum_client_CPU_seconds,comm_wall_clock_seconds
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Oracle-Score-Exact__seed9001,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Oracle-Score-Exact,0.4,0.5,9001,FedAvg,clean,honest,0.8649955877260592,0.9044682822791562,0.9016054448352221,11718,368,164.05135520684735,0.016405135520684736,0.9795585782567835,0.9933980373513213,0.8253417000789972,0.931037482111985,0.05,22064,55373,1562310,14971050,0.00043250000453554094,1489860,14898600,29,35579291.0,2.9570119999843882,25500,187800.0,46950,0.011671699976432137,24.50468830000318,38.19824460000382
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed11,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,11,FedAvg,clean,honest,0.826726092735945,0.8842771244268463,0.8693021923394503,15504,8,3.566333808844508,0.0003566333808844508,0.9855241258950107,0.9998449462157186,0.7689108822345769,0.952408585699207,0.05,22424,51587,2867709,16336812,0.008174699993105605,1496567,14965670,0,34806222.0,8.950852799971472,23100,5392168.0,1348042,0.00399660000402946,38.421852600047714,55.526890300025116
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed123,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,123,FedAvg,clean,honest,0.8325234855847101,0.8881301683427991,0.874227184645197,14984,9,4.012125534950071,0.0004012125534950071,0.9844124711161485,0.9998273083122265,0.7766615492390931,0.9483972870826263,0.08,22423,52107,2897169,16366884,0.006693800023640506,1496635,14966350,0,35131445.0,6.3548128999827895,23100,2754868.0,1377434,0.003338299968163483,30.518342199880863,44.308138299995335
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed2026,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,2026,FedAvg,clean,honest,0.8274298225037141,0.8847911470514072,0.8698954885761687,15444,5,2.2289586305278175,0.00022289586305278175,0.9819626809392887,0.999903198327267,0.7698051899658672,0.9428862053904219,0.05,22427,51647,2887477,16357921,0.007857399978092872,1496716,14967160,0,34683864.0,9.487693499948364,23100,1094140.0,1367661,0.0038604999863309786,39.49437959997158,56.22154359999695
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed2027,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,2027,FedAvg,clean,honest,0.8285133429398032,0.8854695347352334,0.870824428251687,15344,8,3.566333808844508,0.0003566333808844508,0.9841575593800796,0.9998454255627476,0.7712957028513512,0.9482935986952675,0.05,22424,51747,2881442,16348727,0.007633299959707074,1496365,14963650,0,35013198.0,7.879690500019933,23100,726403.0,1361977,0.003669100013212301,37.38692040016758,54.49422849997063
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed2718,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,2718,FedAvg,clean,honest,0.8239558549199647,0.8824733995144798,0.8669278573358552,15755,5,2.2289586305278175,0.00022289586305278175,0.9848373371877288,0.9999026119475662,0.7651696948920124,0.9513400666331554,0.06,22427,51336,2869285,16339918,0.007094199987477623,1496737,14967370,0,34858989.0,8.441735700005665,23100,539793.0,1349448,0.0035660999710671604,35.75287070000195,51.61551439996401
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed314,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,314,FedAvg,clean,honest,0.8227718016599086,0.8816982647070513,0.8659105506913222,15862,4,1.783166904422254,0.0001783166904422254,0.9844807366217095,0.9999219253215701,0.7635748461045446,0.9489268228153978,0.05,22428,51229,2853907,16321903,0.007767799950670451,1496444,14964440,0,34273625.0,7.601009899968631,23100,1779161.0,1334363,0.0036961999867344275,37.64844900013122,55.048055799954454
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed3407,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,3407,FedAvg,clean,honest,0.8244250080984775,0.8828160812641872,0.8673250611969275,15715,3,1.3373751783166905,0.00013373751783166905,0.9825547337681675,0.9999416103855661,0.7657659000462059,0.945273244965729,0.05,22429,51376,2882834,16355375,0.007736200001090765,1496949,14969490,0,35015436.0,8.734464800028945,23100,726833.0,1362785,0.0038365999498637393,40.02355269998952,57.5561532000429
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed42,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,42,FedAvg,clean,honest,0.8276755694067446,0.8849402664469326,0.8701070162587251,15421,6,2.674750356633381,0.0002674750356633381,0.9851567136383766,0.9998838919421008,0.7701480079295285,0.9517740004362248,0.05,22426,51670,2886053,16354715,0.006716200019582175,1496518,14965180,0,35039080.0,8.472216800000751,23100,3643838.0,1366435,0.0032909000292420387,32.40630129998317,45.817903000017395
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed777,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,777,FedAvg,clean,honest,0.8226265875808452,0.8816162183913726,0.8657836681909238,15876,3,1.3373751783166905,0.00013373751783166905,0.9826134319359003,0.9999414268421258,0.7633661743005768,0.9461011836107541,0.05,22429,51215,2887785,16360533,0.009107500009122305,1496972,14969720,0,35192744.0,10.770456899961573,23100,729461.0,1367713,0.004650899994885549,47.70572009994066,67.43465540000761
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Random-Budget__seed9001,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Random-Budget,0.4,0.5,9001,FedAvg,clean,honest,0.8286473867050925,0.8855738025302402,0.8709362590024904,15333,7,3.1205420827389445,0.0003120542082738944,0.9852644227569418,0.9998647734956051,0.7714596592687544,0.9521743501906019,0.05,22425,51758,2877216,16346427,0.008140800026012585,1496579,14965790,0,35039175.0,7.464372099988395,23100,5430148.0,1357537,0.0041668000048957765,35.95487630003481,52.0522877999756
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed11,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,11,FedAvg,clean,honest,0.8575673290662734,0.9041859888264477,0.8950854472300617,12698,53,23.626961483594865,0.0023626961483594867,0.97878156539204,0.9990265584248613,0.810734673801255,0.9267642101745641,0.06,22379,54393,1749273,15192897,0.0013632000191137195,1493736,14937360,25,35101065.0,3.4114495000540046,25500,920148.0,230037,0.0012104999914299697,23.576142800200614,35.86999619999551
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed123,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,123,FedAvg,clean,honest,0.8538587848932676,0.9019046187209567,0.8920357487683509,13043,40,17.83166904422254,0.001783166904422254,0.978044665976922,0.999260464428339,0.8055924043463356,0.9228902029310968,0.16,22392,54048,1798694,15245882,0.0016114000463858247,1494132,14941320,24,35495515.0,3.2701369999849703,25500,558124.0,279062,0.0012290000158827752,23.436570899910294,35.913373099960154
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed2026,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,2026,FedAvg,clean,honest,0.8440177384582733,0.8955466277666901,0.8838945705495967,13938,26,11.59058487874465,0.0011590584878744651,0.9781593201398685,0.9995110852028056,0.7922523140212547,0.9253595678945736,0.05,22406,53153,1799123,15244061,0.001675399995292537,1493882,14938820,24,34965498.0,4.152042500019888,25500,223796.0,279741,0.0012791999761248007,24.847373999858974,37.37876969999343
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed2027,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,2027,FedAvg,clean,honest,0.8524624956715035,0.9000086417454685,0.891008714021653,13103,105,46.80813124108417,0.004680813124108417,0.9781914561550679,0.998058898563585,0.8046980966150452,0.9251186183669546,0.05,22327,53988,1751941,15195646,0.0013946000399300829,1493745,14937450,25,35299926.0,3.630429800003185,25500,124107.0,232696,0.0010561999661149457,25.710297699886723,39.42196170000534
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed2718,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,2718,FedAvg,clean,honest,0.8412028193871965,0.8936537445091026,0.8815530744875854,14189,27,12.036376604850213,0.0012036376604850213,0.9781654611116386,0.9994898826730148,0.7885111266786902,0.9251988055282762,0.43,22405,52902,1842064,15304570,0.0019542000227374956,1495834,14958340,23,34862382.0,3.825941699979012,25500,128296.0,320730,0.0012630999844986945,24.810595600196393,37.744017899996834
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed314,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,314,FedAvg,clean,honest,0.8562604023547021,0.9032695277228061,0.8940259911386359,12812,56,24.964336661911556,0.0024964336661911554,0.9798779664954076,0.9989693567681973,0.8090354891118033,0.9317676643212316,0.05,22376,54279,1749050,15201764,0.0014161000435706228,1494746,14947460,25,34563617.0,3.5808387999713887,25500,305075.0,228804,0.0013090000284137204,24.03466740010481,36.510369699957664
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed3407,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,3407,FedAvg,clean,honest,0.843894865006758,0.8955981827548892,0.8837750850375495,13958,17,7.578459343794579,0.000757845934379458,0.9773814311864232,0.9996801505174036,0.7919542114441579,0.9216574410661093,0.26,22415,53133,1797711,15254007,0.0017514999926788732,1495144,14951440,24,35162013.0,3.3369738000328653,25500,147771.0,277067,0.001212000017403625,23.258766099999775,35.8103355000203
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed42,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,42,FedAvg,clean,honest,0.857723713459111,0.9041716285534087,0.8952265006128308,12676,61,27.193295292439373,0.0027193295292439372,0.9805669244270376,0.9988802408400029,0.8110625866360615,0.934267921612779,0.05,22371,54415,1753020,15204951,0.0013789999939035624,1494659,14946590,25,35304214.0,5.046778799965978,25500,620964.0,232861,0.0012316999927861616,30.469983000002685,46.30313739996927
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed777,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,777,FedAvg,clean,honest,0.8625046077544318,0.906456267793795,0.8992032231384656,12187,122,54.386590584878746,0.0054386590584878745,0.9826120447439148,0.9977828662813942,0.8183511946460778,0.9411373790204804,0.05,22310,54904,1706686,15156538,0.001412099998560734,1494428,14944280,26,35436308.0,3.3356382999772904,25500,99606.0,186758,0.0012372999917715788,23.784544499911135,36.21506670008239
natural_partition,NATURAL__CICIoT2023_SOURCE_GROUP__Utility-Only__seed9001,CICIoT2023,CICIoT2023_R1_NATURAL_SOURCE_GROUP_K10,Utility-Only,0.4,0.5,9001,FedAvg,clean,honest,0.8505076907610335,0.8994462940645629,0.889313450611617,13328,55,24.51854493580599,0.002451854493580599,0.9814550814487852,0.9989780370879632,0.8013444426227064,0.9374635939968561,0.05,22377,53763,1798114,15259702,0.001833200003602542,1495732,14957320,24,35384945.0,3.8785810999688692,25500,1107528.0,276882,0.0012102999462513253,26.343858999869553,40.27200340003765
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed11,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,11,FedAvg,clean,honest,0.7652036789568792,0.5005062924526713,0.0024443358072974535,89722,62,2.1192306509114403,0.00021192306509114402,0.16806952693725868,0.6395348837209303,0.0012245079704336984,0.28455750898966936,0.83,292497,110,8236839,26679693,0.015353900045738555,2049206,20492060,0,48278152.0,6.549298199926852,25500,19353647.0,6162133,0.014728200010722503,46.37891709995165,65.32359429998905
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed123,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,123,FedAvg,clean,honest,0.7648506371750381,0.5003989901878337,0.003148454042548474,89690,229,7.827480952559997,0.0007827480952559997,0.17246531144325397,0.38274932614555257,0.0015807284709235016,0.34807753123793533,0.62,292330,142,8954198,27382553,0.015259399951901287,2047595,20475950,0,48029350.0,6.577104100011638,25500,20761690.0,6881103,0.012540900061139837,45.35202760010725,64.99030549998861
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed2026,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,2026,FedAvg,clean,honest,0.7626356268845239,0.5000236338882271,0.009169705041154509,89412,1354,46.28126292474339,0.004628126292474339,0.17508301632825168,0.23675310033821872,0.004675394068928667,0.36051113538272356,0.51,291205,420,8701040,27138764,0.014445199994952418,2048636,20486360,0,48374238.0,5.766637900000205,25500,21949405.0,6626904,0.01261859995429404,40.592013699992094,59.24926960001176
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed2027,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,2027,FedAvg,clean,honest,0.7626199361386643,0.501193587379513,0.015744274809160304,89106,1666,56.94577845836225,0.005694577845836224,0.23544067808558422,0.30351170568561875,0.00808175260486241,0.5305872576137554,0.5,290893,726,7723771,26164618,0.01314490003278479,2048983,20489830,0,47975539.0,6.139946599971154,25500,9257066.0,5649288,0.012641999986954033,45.37996689979627,63.89238849998219
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed2718,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,2718,FedAvg,clean,honest,0.757520443734293,0.49560078970590077,0.0030106879421947915,89692,3030,103.56885277841393,0.010356885277841392,0.16581503748529758,0.04416403785488959,0.0015584646896428889,0.3147257064872379,0.48,289529,140,8600458,27027040,0.016060399982961826,2047398,20473980,0,48142935.0,6.5692538999719545,25500,14983546.0,6527560,0.013677599999937229,47.17941019994032,66.04918429996178
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed314,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,314,FedAvg,clean,honest,0.7619844609313504,0.5003694563697907,0.013441005907538887,89212,1803,61.62859457408591,0.006162859457408591,0.17252084075599772,0.25588113908378046,0.006901772196989937,0.3303474688305015,0.28,290756,620,9107774,27538415,0.01670970002305694,2047849,20478490,0,47295301.0,6.719532699979027,25500,20005816.0,7034425,0.013958600000478327,46.22259779997694,64.55788989999564
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed3407,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,3407,FedAvg,clean,honest,0.7653553561668553,0.5006285590873724,0.0025789813023855577,89716,10,0.3418113953082968,3.418113953082968e-05,0.1732200401041768,0.9206349206349206,0.0012912993142755365,0.3547760911915495,0.84,292549,116,9340915,27767083,0.017150900050182827,2047352,20473520,0,48245508.0,6.052952800004277,25500,15644324.0,7268063,0.014547500046319328,42.801145100049325,61.43967479999992
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed42,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,42,FedAvg,clean,honest,0.7652062940811891,0.5004732895145553,0.00224481858087459,89731,52,1.7774192556031434,0.00017774192556031432,0.19836394098322432,0.6601307189542484,0.0011243209546709413,0.3341347119417919,0.12,292507,101,8016648,26431899,0.01560570002766326,2046139,20461390,0,47691551.0,6.062116299988702,25500,11810563.0,5945009,0.013188199998694472,40.702583300109836,58.87838190000912
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed777,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,777,FedAvg,clean,honest,0.7537442042307481,0.4930557736649026,0.002542211300129229,89712,4454,152.2427954703154,0.015224279547031538,0.18179491818166962,0.026235242675994752,0.0013358268768367619,0.3946090522364463,0.31,288105,120,9148068,27567540,0.015594799959217198,2046608,20466080,0,48647042.0,6.182943100007833,25500,13207913.0,7075960,0.012961500004166737,44.85930810014543,63.59944029993494
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__CB-Score__seed9001,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,CB-Score,0.4,0.5,9001,FedAvg,clean,honest,0.7611162396604523,0.49993318365726175,0.014116885219362149,89178,2169,74.13889164236957,0.007413889164236957,0.17741599259285928,0.2316684378320935,0.007280256478760352,0.3069061476355024,0.36,290390,654,7742253,26168574,0.014671900018583983,2047369,20473690,0,48104064.0,6.240886699990369,25500,8546368.0,5669384,0.01426319996244274,43.1100578000769,61.24607149999065
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__Full-Contextual__seed11,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,Full-Contextual,,0.5,11,FedAvg,clean,honest,0.7651173798546513,0.500453750460789,0.002465598240762336,89721,96,3.2813893949596493,0.0003281389394959649,0.1634132126663696,0.5362318840579711,0.0012356398610740048,0.29699842740442733,0.84,292463,111,20451753,38893239,0.06416889997490216,2049054,20490540,0,48018662.0,5.479929799999809,0,48018662.0,18402699,0.00022090000857133418,40.89455659985833,56.82702160005283
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__Full-Contextual__seed123,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,Full-Contextual,,0.5,123,FedAvg,clean,honest,0.7663961756422092,0.5038080274106963,0.016817821607818965,89068,260,8.887096278015717,0.0008887096278015717,0.19203387747663722,0.74609375,0.008504764449194051,0.40808440988101635,0.77,292299,764,20604635,39039794,0.06244019996665884,2048351,20483510,0,48354476.0,5.318775999956415,0,48354476.0,18556284,0.00023460006923414767,39.343486099955044,55.91755419994297
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__Full-Contextual__seed2026,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,Full-Contextual,,0.5,2026,FedAvg,clean,honest,0.7650781529900024,0.5004435421595154,0.0025537962736781328,89717,115,3.9308310460454132,0.0003930831046045413,0.1716826431872589,0.5,0.0012801674236352302,0.34737887621515406,0.79,292444,115,20678416,39118219,0.06396029998722952,2048867,20488670,0,48472011.0,5.155504300011671,0,48472011.0,18629549,0.00023090001195669174,37.12012149981456,52.811819600028684
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__Full-Contextual__seed2027,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,Full-Contextual,,0.5,2027,FedAvg,clean,honest,0.7651932184596395,0.5005187406664832,0.0025550445466462264,89717,71,2.426860906688907,0.00024268609066889073,0.17458265572596643,0.6182795698924731,0.0012801674236352302,0.35890294438740683,0.54,292488,115,20630104,39058072,0.059453200025018305,2047552,20475520,0,48424221.0,5.288744299963582,0,48424221.0,18582552,0.0002474000066285953,40.34621519992652,55.95928999996977
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__Full-Contextual__seed2718,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,Full-Contextual,,0.5,2718,FedAvg,clean,honest,0.7651383008491308,0.5005947002319405,0.0031965548242449803,89688,121,4.135917883230391,0.0004135917883230391,0.1762495062446207,0.5433962264150943,0.0016029922522041143,0.36404488138895125,0.78,292438,144,20489183,38924702,0.06328490002488252,2048391,20483910,0,48062588.0,5.601775400020415,0,48062588.0,18440792,0.00026290002278983593,41.13723400005256,56.627614600016386
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__Full-Contextual__seed314,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,Full-Contextual,,0.5,314,FedAvg,clean,honest,0.7650310807524235,0.5005014875658407,0.003062379335596831,89694,156,5.3322577668094295,0.000533225776680943,0.1680634528368968,0.46938775510204084,0.0015362009083622762,0.3213607405350546,0.69,292403,138,20475658,38908918,0.06471010002132971,2048140,20481400,0,48135977.0,5.409054199975799,0,48135977.0,18427518,0.000259499967796728,39.70998449999024,55.599030800090986
ood_stress,OOD__CICIDS2017_FILE_DISJOINT__Full-Contextual__seed3407,CICIDS2017,CICIDS2017_FILE_DISJOINT_OOD,Full-Contextual,,0.5,3407,FedAvg,clean,honest,0.764340687934601,0.5000348689706593,0.0029651921842844815,89698,416,14.219354044825147,0.0014219354044825146,0.1718650290183775,0.24363636363636362,0.0014916733458010508,0.3473635318772843,0.69,292143,134,20521724,38955524,0.0602284999913536,2048200,20482000,0,48235343.0,5.070081299912999,0,48235343.0,18473524,0.0002533999504521489,37.629705099985586,53.19957160005288
