cell_id,dataset_protocol,selection,aggregation,model_attack,reported_utility,beta,seed,rounds,role,expected,test_F1,test_PR_AUC,test_FPR,mean_malicious_selection_rate,mean_malicious_budget_fraction,malicious_reported_utility_mean,malicious_actual_utility_mean,benign_reported_utility_mean,malicious_update_norm_mean,benign_update_norm_mean,malicious_cosine_to_benign_mean,clean_F1,clean_PR_AUC,clean_FPR,attack_success_F1_drop,attack_success_PR_AUC_drop,attack_success_FPR_increase,honest_F1,honest_PR_AUC,honest_FPR,honest_malicious_selection_rate,honest_malicious_budget_fraction,forged_minus_honest_F1,forged_minus_honest_PR_AUC,forged_minus_honest_FPR,forged_minus_honest_malicious_selection_rate,forged_minus_honest_malicious_budget_fraction
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__honest__seed9001,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,honest,0.4,9001,30,core_12_cell_factorial,1,0.9187047389150045,0.9882102138232586,0.04440085592011412,0.047222222222222214,0.04795046981890277,-0.03720190110299883,-0.03720190110299883,0.036231540333598065,5.0179536737461525,0.9313683019827571,-0.6301361358828015,0.9192722777768974,0.9880345283943719,0.049215406562054205,0.000567538861892869,-0.00017568542888668492,-0.004814550641940085,0.9187047389150045,0.9882102138232586,0.04440085592011412,0.047222222222222214,0.04795046981890277,0.0,0.0,0.0,0.0,0.0
ROB__CICIoT2023_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__honest__seed2027,CICIoT2023_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,honest,0.4,2027,30,core_12_cell_factorial,1,0.9237474142967677,0.9872785372133736,0.047565977175463625,0.008333333333333333,0.008452904941233798,0.02539197714340615,0.02539197714340615,0.0246965784724842,3.810242114530822,0.8548538671073894,-0.5358969444202052,0.9234132903948916,0.9878664331420336,0.04934914407988588,-0.0003341239018760378,0.0005878959286600427,-0.001783166904422255,0.9237474142967677,0.9872785372133736,0.047565977175463625,0.008333333333333333,0.008452904941233798,0.0,0.0,0.0,0.0,0.0
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed42,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.002779251087302429,0.21769375977750502,0.014721816795928343,0.6722222222222223,0.673795844484848,1.1081129975637802,0.10811299756378019,0.0948012820766229,1.1725456383525996,1.1537405967962353,0.6565408180157344,0.002779251087302429,0.21769375977750502,0.014721816795928343,0.0,0.0,0.0,0.00224481858087459,0.19836394098322432,0.00017774192556031432,0.0,0.0,0.000534432506427839,0.019329818794280695,0.014544074870368028,0.6722222222222223,0.673795844484848
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed123,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.02262210796915167,0.1928426060862224,0.0018765445602425494,0.7833333333333333,0.7841313495397882,1.0228312449080397,0.022831244908039904,0.027041324865291917,0.943715568052349,0.9693983671494016,0.5408804928263028,0.02262210796915167,0.1928426060862224,0.0018765445602425494,0.0,0.0,0.0,0.003148454042548474,0.17246531144325397,0.0007827480952559997,0.0,0.0,0.019473653926603197,0.02037729464296842,0.0010937964649865497,0.7833333333333333,0.7841313495397882
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed777,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,777,30,metadata_falsification_extension,1,0.004054907435104863,0.1876101516929618,0.00084085603245841,0.8166666666666667,0.8174303025407522,1.0152757332920883,0.015275733292088454,0.08063022892157491,0.9495722837541886,0.9989299066244303,0.532240609327952,0.004054907435104863,0.1876101516929618,0.00084085603245841,0.0,0.0,0.0,0.002542211300129229,0.18179491818166962,0.015224279547031538,0.0,0.0,0.0015126961349756335,0.005815233511292178,-0.014383423514573128,0.8166666666666667,0.8174303025407522
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed2026,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.003036717685001496,0.1691438271800034,0.0008887096278015717,0.8416666666666667,0.8433131721625989,1.0655435472715455,0.06554354727154538,0.09410656230319296,1.061124646856034,1.1780579597941758,0.7832932707336214,0.003036717685001496,0.1691438271800034,0.0008887096278015717,0.0,0.0,0.0,0.009169705041154509,0.17508301632825168,0.004628126292474339,0.0,0.0,-0.006132987356153013,-0.005939189148248286,-0.003739416664672767,0.8416666666666667,0.8433131721625989
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed3407,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.48417566821729874,0.47592908430610614,0.0215136092207042,0.7916666666666666,0.7922525975847176,1.0362800710629014,0.0362800710629016,0.11579518004326951,1.076487960842019,0.9830414049521015,0.5270696439676814,0.48417566821729874,0.47592908430610614,0.0215136092207042,0.0,0.0,0.0,0.0025789813023855577,0.1732200401041768,3.418113953082968e-05,0.0,0.0,0.4815966869149132,0.30270904420192934,0.021479428081173372,0.7916666666666666,0.7922525975847176
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed11,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.0024647222746499984,0.16343230998625852,0.0004375185859946199,0.8,0.8002197658866159,1.1366551811528345,0.13665518115283443,0.042705846112131796,0.9233948170257461,1.0608188991257457,0.5134164419853025,0.0024647222746499984,0.16343230998625852,0.0004375185859946199,0.0,0.0,0.0,0.0024443358072974535,0.16806952693725868,0.00021192306509114402,0.0,0.0,2.038646735254496e-05,-0.004637216951000167,0.00022559552090347586,0.8,0.8002197658866159
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed314,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.0033405601522056546,0.169941734844561,0.0014390259742479295,0.7333333333333333,0.7346883021197539,1.1699989299665097,0.16999892996650973,0.10815166404876601,1.0868062259919251,0.975977605037284,0.5044574664905668,0.0033405601522056546,0.169941734844561,0.0014390259742479295,0.0,0.0,0.0,0.013441005907538887,0.17252084075599772,0.006162859457408591,0.0,0.0,-0.010100445755333233,-0.00257910591143673,-0.004723833483160661,0.7333333333333333,0.7346883021197539
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed2718,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.0030576974208986973,0.17054741880132201,0.0010049255022063926,0.9166666666666666,0.9169703876956656,1.0326090024888754,0.03260900248887524,0.016631212823620567,0.9733853021852471,1.0602432473424284,0.6022383295827441,0.0030576974208986973,0.17054741880132201,0.0010049255022063926,0.0,0.0,0.0,0.0030106879421947915,0.16581503748529758,0.010356885277841392,0.0,0.0,4.700947870390571e-05,0.004732381316024437,-0.009351959775634999,0.9166666666666666,0.9169703876956656
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed9001,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.005203987527996136,0.26892108661701414,0.0034693856623792124,0.85,0.8502024646170995,1.0252534351574645,0.02525343515746472,0.20858259086695854,0.9188914382203871,1.0626276880326766,0.4163464731640286,0.005203987527996136,0.26892108661701414,0.0034693856623792124,0.0,0.0,0.0,0.014116885219362149,0.17741599259285928,0.007413889164236957,0.0,0.0,-0.008912897691366013,0.09150509402415485,-0.003944503501857745,0.85,0.8502024646170995
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__clean__forged__seed2027,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.02425783101383084,0.21849095826264575,0.006419218003889814,0.975,0.9750566674481967,1.0153282461785438,0.015328246178543658,0.14610465054020724,0.8893916055278185,1.0160049612056108,0.38712083647648493,0.02425783101383084,0.21849095826264575,0.006419218003889814,0.0,0.0,0.0,0.015744274809160304,0.23544067808558422,0.005694577845836224,0.0,0.0,0.008513556204670536,-0.01694971982293847,0.0007246401580535897,0.975,0.9750566674481967
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed42,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.0016965584100824044,0.1520473328834567,0.0029498323415106014,0.55,0.5507552605166427,0.8020380400339749,-0.19796195996602514,0.10740122369661495,1.2382029797918923,1.3311458307009467,0.06987758930255139,0.002779251087302429,0.21769375977750502,0.014721816795928343,0.0010826926772200247,0.06564642689404832,-0.011771984454417742,0.002458335640329993,0.22545006260751735,0.0012373572510160345,0.05,0.05024892089407985,-0.0007617772302475885,-0.07340272972406064,0.001712475090494567,0.5,0.5005063396225629
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed123,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.02490649438966338,0.43993166816966345,0.010623498166181864,0.75,0.7502590747319589,0.8278555020302696,-0.17214449796973016,0.29345566728445655,1.0781709003235,1.299399104464709,-0.28355026864058647,0.02262210796915167,0.1928426060862224,0.0018765445602425494,-0.002284386420511708,-0.24708906208344106,0.008746953605939314,0.0025985563575791227,0.1805006799237822,0.00034522950926137977,0.03333333333333333,0.03327698338744387,0.022307938032084258,0.2594309882458813,0.010278268656920483,0.7166666666666667,0.716982091344515
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed777,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,777,30,metadata_falsification_extension,1,0.022743600796436562,0.17250826240263478,0.022197232011320792,0.6305555555555554,0.6306232092907375,0.6854626229210274,-0.31453737707897256,0.26413136696025946,1.2765866421524923,1.325700619560406,-0.16721957764691778,0.004054907435104863,0.1876101516929618,0.00084085603245841,-0.0186886933613317,0.01510188929032702,0.021356375978862384,0.0026756403527728894,0.16605262389295097,0.024648019715681282,0.016666666666666666,0.016572899116281677,0.02006796044366367,0.006455638509683809,-0.0024507877043604895,0.6138888888888887,0.6140503101744558
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed2026,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.000556272529037426,0.15839360555455986,9.228907673324013e-05,0.7916666666666666,0.7911838301844473,0.7715269024127349,-0.22847309758726522,0.18882743669265642,1.0864544274335857,1.4361553660412136,-0.075781627152335,0.003036717685001496,0.1691438271800034,0.0008887096278015717,0.00248044515596407,0.010750221625443535,-0.0007964205510683315,0.00243864588644778,0.17019090578100804,0.0009297269952385673,0.025,0.024893968008929224,-0.001882373357410354,-0.011797300226448176,-0.0008374379185053271,0.7666666666666666,0.7662898621755181
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed3407,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.3654500983166275,0.5842246616177367,0.042432466613571966,0.7583333333333333,0.7579275114568073,0.8063978540554296,-0.19360214594457031,0.20874425201599267,1.3589730185001445,1.2392439528001673,-0.15900688373173275,0.48417566821729874,0.47592908430610614,0.0215136092207042,0.11872556990067124,-0.10829557731163053,0.020918857392867765,0.002443005785481883,0.16882948186368293,0.0003794106487922094,0.075,0.07466419597985018,0.3630070925311456,0.4153951797540537,0.042053055964779755,0.6833333333333333,0.6832633154769571
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed11,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.0017748103699634474,0.14038340492414408,0.016208696365519432,0.7916666666666666,0.7900621292028903,0.9945108219441234,-0.00548917805587661,0.2272125897532942,0.7145098994956119,1.4280062979409633,-0.13494449392892421,0.0024647222746499984,0.16343230998625852,0.0004375185859946199,0.000689911904686551,0.023048905062114433,0.015771177779524814,0.005558973457549657,0.24456776870784117,0.003209609001944907,0.075,0.07465878237369641,-0.0037841630875862097,-0.10418436378369708,0.012999087363574526,0.7166666666666667,0.7154033468291939
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed314,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.001434541258654026,0.18308417048477293,0.021523863562563448,0.8,0.7979852785524352,0.9835131227956404,-0.01648687720435948,0.22647680453929703,0.7042839359169679,1.4679950929206083,-0.06012435785895729,0.0033405601522056546,0.169941734844561,0.0014390259742479295,0.0019060188935516285,-0.013142435640211947,0.02008483758831552,0.0023009481493236005,0.16517488837737418,0.03718907980954269,0.0,0.0,-0.0008664068906695745,0.017909282107398755,-0.015665216246979242,0.8,0.7979852785524352
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed2718,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.0016460409703612257,0.19418683044662602,0.03322064951001336,0.7583333333333333,0.756254519514812,0.9769991173311348,-0.02300088266886511,0.2573244519612572,0.7127773337757902,1.407118676703042,-0.14886733103647,0.0030576974208986973,0.17054741880132201,0.0010049255022063926,0.0014116564505374715,-0.023639411645304004,0.03221572400780697,0.004144687264506406,0.18160256892932303,0.0007417307278190041,0.08333333333333333,0.08302011508992248,-0.0024986462941451798,0.012584261517302991,0.03247891878219436,0.6749999999999999,0.6732344044248896
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed9001,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.0005764775007483121,0.1818858116144593,0.001179249313813624,0.8166666666666667,0.8147949134126983,0.9718777542401477,-0.028122245759852258,0.24464109740238346,0.8174735591861867,1.4833746737311262,-0.1849752410263237,0.005203987527996136,0.26892108661701414,0.0034693856623792124,0.004627510027247823,0.08703527500255484,-0.0022901363485655886,0.0031604305257807146,0.17996927144188637,0.0017740011416500603,0.10833333333333334,0.10753496455442009,-0.0025839530250324023,0.0019165401725729225,-0.0005947518278364363,0.7083333333333333,0.7072599488582781
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__label-flip__forged__seed2027,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.0016702311844383338,0.1558998589582982,0.028288311075714643,0.8,0.7990706939120599,0.9572803646021454,-0.04271963539785455,0.34150151035488263,0.7661448219106504,1.5059756880680442,-0.21522439745668737,0.02425783101383084,0.21849095826264575,0.006419218003889814,0.022587599829392506,0.06259109930434756,0.02186909307182483,0.003113476273544284,0.19486025208140156,0.002054286485802864,0.025,0.02492007944474393,-0.0014432450891059502,-0.03896039312310337,0.02623402458991178,0.775,0.7741506144673159
ROB__CICIDS2017_COVERAGE_R1__CB-Score__FedAvg__sign-flip__forged__seed42,CICIDS2017_COVERAGE_R1,CB-Score,FedAvg,sign-flip,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.3804643145293643,0.23492184700999763,1.0,0.9777777777777777,0.9779761292510842,1.03139083876184,0.03139083876184015,0.02653988491884318,10.475827335317732,2.2246677188430652,-0.9267827881707086,0.002779251087302429,0.21769375977750502,0.014721816795928343,-0.3776850634420619,-0.01722808723249261,0.9852781832040717,0.0,0.1819342352823499,0.04274009686934943,0.05555555555555555,0.05589561693659386,0.3804643145293643,0.05298761172764774,0.9572599031306506,0.9222222222222222,0.9220805123144904
