dataset,seed,beta,method,endpoint,fraction_of_full_final,target_value,reached,round,E2E_broadcast_bytes
CICIDS2017_COVERAGE_R1,123,0.1,Utility-Only,F1,0.95,0.00141685309470539,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,Utility-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,Utility-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,Utility-Cost-Ratio,F1,0.9,0.00134228187919458,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,Utility-Cost-Ratio,F1,0.95,0.00141685309470539,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,Utility-Cost-Ratio,PR_AUC,0.9,0.02814399912922929,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,Utility-Cost-Ratio,PR_AUC,0.95,0.02970755463640869,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,CB-Score,F1,0.9,0.00134228187919458,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,CB-Score,F1,0.95,0.00141685309470539,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,CB-Score,PR_AUC,0.9,0.02814399912922929,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,CB-Score,PR_AUC,0.95,0.02970755463640869,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,Historical-DoubleCost,F1,0.9,0.00134228187919458,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,Historical-DoubleCost,F1,0.95,0.00141685309470539,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,Historical-DoubleCost,PR_AUC,0.9,0.02814399912922929,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,Historical-DoubleCost,PR_AUC,0.95,0.02970755463640869,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,Oort-Style-Adapted,F1,0.9,0.00134228187919458,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,Oort-Style-Adapted,F1,0.95,0.00141685309470539,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,Oort-Style-Adapted,PR_AUC,0.9,0.02814399912922929,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,Oort-Style-Adapted,PR_AUC,0.95,0.02970755463640869,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,Oracle-Score-Exact,F1,0.9,0.00134228187919458,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,Oracle-Score-Exact,F1,0.95,0.00141685309470539,True,2.0,394333.0
CICIDS2017_COVERAGE_R1,123,0.1,Oracle-Score-Exact,PR_AUC,0.9,0.02814399912922929,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.1,Oracle-Score-Exact,PR_AUC,0.95,0.02970755463640869,True,0.0,131520.0
CICIDS2017_COVERAGE_R1,123,0.2,Full-Contextual,F1,0.9,0.00134228187919458,True,6.0,4851702.0
CICIDS2017_COVERAGE_R1,123,0.2,Full-Contextual,F1,0.95,0.00141685309470539,True,18.0,13062994.0
CICIDS2017_COVERAGE_R1,123,0.2,Full-Contextual,PR_AUC,0.9,0.02814399912922929,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,0.2,Full-Contextual,PR_AUC,0.95,0.02970755463640869,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,0.2,Random-Budget,F1,0.9,0.00134228187919458,True,15.0,3022552.0
CICIDS2017_COVERAGE_R1,123,0.2,Random-Budget,F1,0.95,0.00141685309470539,True,17.0,3344923.0
CICIDS2017_COVERAGE_R1,123,0.2,Random-Budget,PR_AUC,0.9,0.02814399912922929,True,0.0,194334.0
CICIDS2017_COVERAGE_R1,123,0.2,Random-Budget,PR_AUC,0.95,0.02970755463640869,True,0.0,194334.0
CICIDS2017_COVERAGE_R1,123,0.2,Cost-Only,F1,0.9,0.00134228187919458,True,0.0,194428.0
CICIDS2017_COVERAGE_R1,123,0.2,Cost-Only,F1,0.95,0.00141685309470539,True,0.0,194428.0
CICIDS2017_COVERAGE_R1,123,0.2,Cost-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,194428.0
CICIDS2017_COVERAGE_R1,123,0.2,Cost-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,194428.0
CICIDS2017_COVERAGE_R1,123,0.2,Utility-Only,F1,0.9,0.00134228187919458,True,0.0,194636.0
CICIDS2017_COVERAGE_R1,123,0.2,Utility-Only,F1,0.95,0.00141685309470539,True,0.0,194636.0
CICIDS2017_COVERAGE_R1,123,0.2,Utility-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,194636.0
CICIDS2017_COVERAGE_R1,123,0.2,Utility-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,194636.0
CICIDS2017_COVERAGE_R1,123,0.2,Utility-Cost-Ratio,F1,0.9,0.00134228187919458,True,0.0,194636.0
CICIDS2017_COVERAGE_R1,123,0.2,Utility-Cost-Ratio,F1,0.95,0.00141685309470539,True,0.0,194636.0
CICIDS2017_COVERAGE_R1,123,0.2,Utility-Cost-Ratio,PR_AUC,0.9,0.02814399912922929,True,0.0,194636.0
CICIDS2017_COVERAGE_R1,123,0.2,Utility-Cost-Ratio,PR_AUC,0.95,0.02970755463640869,True,0.0,194636.0
CICIDS2017_COVERAGE_R1,123,0.2,CB-Score,F1,0.9,0.00134228187919458,True,3.0,774211.0
CICIDS2017_COVERAGE_R1,123,0.2,CB-Score,F1,0.95,0.00141685309470539,True,3.0,774211.0
CICIDS2017_COVERAGE_R1,123,0.2,CB-Score,PR_AUC,0.9,0.02814399912922929,True,0.0,194608.0
CICIDS2017_COVERAGE_R1,123,0.2,CB-Score,PR_AUC,0.95,0.02970755463640869,True,0.0,194608.0
CICIDS2017_COVERAGE_R1,123,0.2,Historical-DoubleCost,F1,0.9,0.00134228187919458,True,3.0,774211.0
CICIDS2017_COVERAGE_R1,123,0.2,Historical-DoubleCost,F1,0.95,0.00141685309470539,True,3.0,774211.0
CICIDS2017_COVERAGE_R1,123,0.2,Historical-DoubleCost,PR_AUC,0.9,0.02814399912922929,True,0.0,194608.0
CICIDS2017_COVERAGE_R1,123,0.2,Historical-DoubleCost,PR_AUC,0.95,0.02970755463640869,True,0.0,194608.0
CICIDS2017_COVERAGE_R1,123,0.2,Oort-Style-Adapted,F1,0.9,0.00134228187919458,True,2.0,583514.0
CICIDS2017_COVERAGE_R1,123,0.2,Oort-Style-Adapted,F1,0.95,0.00141685309470539,True,2.0,583514.0
CICIDS2017_COVERAGE_R1,123,0.2,Oort-Style-Adapted,PR_AUC,0.9,0.02814399912922929,True,0.0,194549.0
CICIDS2017_COVERAGE_R1,123,0.2,Oort-Style-Adapted,PR_AUC,0.95,0.02970755463640869,True,0.0,194549.0
CICIDS2017_COVERAGE_R1,123,0.2,Oracle-Score-Exact,F1,0.9,0.00134228187919458,True,3.0,774211.0
CICIDS2017_COVERAGE_R1,123,0.2,Oracle-Score-Exact,F1,0.95,0.00141685309470539,True,3.0,774211.0
CICIDS2017_COVERAGE_R1,123,0.2,Oracle-Score-Exact,PR_AUC,0.9,0.02814399912922929,True,0.0,194608.0
CICIDS2017_COVERAGE_R1,123,0.2,Oracle-Score-Exact,PR_AUC,0.95,0.02970755463640869,True,0.0,194608.0
CICIDS2017_COVERAGE_R1,123,0.4,Full-Contextual,F1,0.9,0.00134228187919458,True,6.0,4851702.0
CICIDS2017_COVERAGE_R1,123,0.4,Full-Contextual,F1,0.95,0.00141685309470539,True,18.0,13062994.0
CICIDS2017_COVERAGE_R1,123,0.4,Full-Contextual,PR_AUC,0.9,0.02814399912922929,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,0.4,Full-Contextual,PR_AUC,0.95,0.02970755463640869,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,0.4,Random-Budget,F1,0.9,0.00134228187919458,True,15.0,5065666.0
CICIDS2017_COVERAGE_R1,123,0.4,Random-Budget,F1,0.95,0.00141685309470539,True,15.0,5065666.0
CICIDS2017_COVERAGE_R1,123,0.4,Random-Budget,PR_AUC,0.9,0.02814399912922929,True,0.0,320507.0
CICIDS2017_COVERAGE_R1,123,0.4,Random-Budget,PR_AUC,0.95,0.02970755463640869,True,0.0,320507.0
CICIDS2017_COVERAGE_R1,123,0.4,Cost-Only,F1,0.9,0.00134228187919458,True,13.0,4424280.0
CICIDS2017_COVERAGE_R1,123,0.4,Cost-Only,F1,0.95,0.00141685309470539,True,15.0,5049838.0
CICIDS2017_COVERAGE_R1,123,0.4,Cost-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,320368.0
CICIDS2017_COVERAGE_R1,123,0.4,Cost-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,320368.0
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Only,F1,0.9,0.00134228187919458,True,3.0,1215577.0
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Only,F1,0.95,0.00141685309470539,True,3.0,1215577.0
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,320729.0
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,320729.0
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Cost-Ratio,F1,0.9,0.00134228187919458,True,3.0,1215577.0
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Cost-Ratio,F1,0.95,0.00141685309470539,True,3.0,1215577.0
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Cost-Ratio,PR_AUC,0.9,0.02814399912922929,True,0.0,320729.0
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Cost-Ratio,PR_AUC,0.95,0.02970755463640869,True,0.0,320729.0
CICIDS2017_COVERAGE_R1,123,0.4,CB-Score,F1,0.9,0.00134228187919458,True,11.0,3797262.0
CICIDS2017_COVERAGE_R1,123,0.4,CB-Score,F1,0.95,0.00141685309470539,True,13.0,4364174.0
CICIDS2017_COVERAGE_R1,123,0.4,CB-Score,PR_AUC,0.9,0.02814399912922929,True,0.0,320729.0
CICIDS2017_COVERAGE_R1,123,0.4,CB-Score,PR_AUC,0.95,0.02970755463640869,True,0.0,320729.0
CICIDS2017_COVERAGE_R1,123,0.4,Historical-DoubleCost,F1,0.9,0.00134228187919458,True,11.0,3797262.0
CICIDS2017_COVERAGE_R1,123,0.4,Historical-DoubleCost,F1,0.95,0.00141685309470539,True,13.0,4364174.0
CICIDS2017_COVERAGE_R1,123,0.4,Historical-DoubleCost,PR_AUC,0.9,0.02814399912922929,True,0.0,320729.0
CICIDS2017_COVERAGE_R1,123,0.4,Historical-DoubleCost,PR_AUC,0.95,0.02970755463640869,True,0.0,320729.0
CICIDS2017_COVERAGE_R1,123,0.4,Oort-Style-Adapted,F1,0.9,0.00134228187919458,True,3.0,1215959.0
CICIDS2017_COVERAGE_R1,123,0.4,Oort-Style-Adapted,F1,0.95,0.00141685309470539,True,3.0,1215959.0
CICIDS2017_COVERAGE_R1,123,0.4,Oort-Style-Adapted,PR_AUC,0.9,0.02814399912922929,True,0.0,320672.0
CICIDS2017_COVERAGE_R1,123,0.4,Oort-Style-Adapted,PR_AUC,0.95,0.02970755463640869,True,0.0,320672.0
CICIDS2017_COVERAGE_R1,123,0.4,Oracle-Score-Exact,F1,0.9,0.00134228187919458,True,3.0,1277581.0
CICIDS2017_COVERAGE_R1,123,0.4,Oracle-Score-Exact,F1,0.95,0.00141685309470539,True,3.0,1277581.0
CICIDS2017_COVERAGE_R1,123,0.4,Oracle-Score-Exact,PR_AUC,0.9,0.02814399912922929,True,0.0,320640.0
CICIDS2017_COVERAGE_R1,123,0.4,Oracle-Score-Exact,PR_AUC,0.95,0.02970755463640869,True,0.0,320640.0
CICIDS2017_COVERAGE_R1,123,0.6,Full-Contextual,F1,0.9,0.00134228187919458,True,6.0,4851702.0
CICIDS2017_COVERAGE_R1,123,0.6,Full-Contextual,F1,0.95,0.00141685309470539,True,18.0,13062994.0
CICIDS2017_COVERAGE_R1,123,0.6,Full-Contextual,PR_AUC,0.9,0.02814399912922929,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,0.6,Full-Contextual,PR_AUC,0.95,0.02970755463640869,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,0.6,Random-Budget,F1,0.9,0.00134228187919458,True,6.0,2983803.0
CICIDS2017_COVERAGE_R1,123,0.6,Random-Budget,F1,0.95,0.00141685309470539,True,6.0,2983803.0
CICIDS2017_COVERAGE_R1,123,0.6,Random-Budget,PR_AUC,0.9,0.02814399912922929,True,0.0,446794.0
CICIDS2017_COVERAGE_R1,123,0.6,Random-Budget,PR_AUC,0.95,0.02970755463640869,True,0.0,446794.0
CICIDS2017_COVERAGE_R1,123,0.6,Cost-Only,F1,0.9,0.00134228187919458,True,7.0,3532279.0
CICIDS2017_COVERAGE_R1,123,0.6,Cost-Only,F1,0.95,0.00141685309470539,True,12.0,5706574.0
CICIDS2017_COVERAGE_R1,123,0.6,Cost-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,446577.0
CICIDS2017_COVERAGE_R1,123,0.6,Cost-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,446577.0
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Only,F1,0.9,0.00134228187919458,True,10.0,4483146.0
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Only,F1,0.95,0.00141685309470539,True,10.0,4483146.0
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Cost-Ratio,F1,0.9,0.00134228187919458,True,10.0,4483146.0
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Cost-Ratio,F1,0.95,0.00141685309470539,True,10.0,4483146.0
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Cost-Ratio,PR_AUC,0.9,0.02814399912922929,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Cost-Ratio,PR_AUC,0.95,0.02970755463640869,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.6,CB-Score,F1,0.9,0.00134228187919458,True,11.0,5281176.0
CICIDS2017_COVERAGE_R1,123,0.6,CB-Score,F1,0.95,0.00141685309470539,True,11.0,5281176.0
CICIDS2017_COVERAGE_R1,123,0.6,CB-Score,PR_AUC,0.9,0.02814399912922929,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.6,CB-Score,PR_AUC,0.95,0.02970755463640869,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.6,Historical-DoubleCost,F1,0.9,0.00134228187919458,True,11.0,5281176.0
CICIDS2017_COVERAGE_R1,123,0.6,Historical-DoubleCost,F1,0.95,0.00141685309470539,True,11.0,5281176.0
CICIDS2017_COVERAGE_R1,123,0.6,Historical-DoubleCost,PR_AUC,0.9,0.02814399912922929,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.6,Historical-DoubleCost,PR_AUC,0.95,0.02970755463640869,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.6,Oort-Style-Adapted,F1,0.9,0.00134228187919458,True,0.0,383963.0
CICIDS2017_COVERAGE_R1,123,0.6,Oort-Style-Adapted,F1,0.95,0.00141685309470539,True,0.0,383963.0
CICIDS2017_COVERAGE_R1,123,0.6,Oort-Style-Adapted,PR_AUC,0.9,0.02814399912922929,True,0.0,383963.0
CICIDS2017_COVERAGE_R1,123,0.6,Oort-Style-Adapted,PR_AUC,0.95,0.02970755463640869,True,0.0,383963.0
CICIDS2017_COVERAGE_R1,123,0.6,Oracle-Score-Exact,F1,0.9,0.00134228187919458,True,11.0,5281176.0
CICIDS2017_COVERAGE_R1,123,0.6,Oracle-Score-Exact,F1,0.95,0.00141685309470539,True,11.0,5281176.0
CICIDS2017_COVERAGE_R1,123,0.6,Oracle-Score-Exact,PR_AUC,0.9,0.02814399912922929,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.6,Oracle-Score-Exact,PR_AUC,0.95,0.02970755463640869,True,0.0,446729.0
CICIDS2017_COVERAGE_R1,123,0.8,Full-Contextual,F1,0.9,0.00134228187919458,True,6.0,4851702.0
CICIDS2017_COVERAGE_R1,123,0.8,Full-Contextual,F1,0.95,0.00141685309470539,True,18.0,13062994.0
CICIDS2017_COVERAGE_R1,123,0.8,Full-Contextual,PR_AUC,0.9,0.02814399912922929,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,0.8,Full-Contextual,PR_AUC,0.95,0.02970755463640869,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,0.8,Random-Budget,F1,0.9,0.00134228187919458,True,13.0,7733700.0
CICIDS2017_COVERAGE_R1,123,0.8,Random-Budget,F1,0.95,0.00141685309470539,True,18.0,10420529.0
CICIDS2017_COVERAGE_R1,123,0.8,Random-Budget,PR_AUC,0.9,0.02814399912922929,True,0.0,572901.0
CICIDS2017_COVERAGE_R1,123,0.8,Random-Budget,PR_AUC,0.95,0.02970755463640869,True,0.0,572901.0
CICIDS2017_COVERAGE_R1,123,0.8,Cost-Only,F1,0.9,0.00134228187919458,True,6.0,3971876.0
CICIDS2017_COVERAGE_R1,123,0.8,Cost-Only,F1,0.95,0.00141685309470539,True,6.0,3971876.0
CICIDS2017_COVERAGE_R1,123,0.8,Cost-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,572849.0
CICIDS2017_COVERAGE_R1,123,0.8,Cost-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,572849.0
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Only,F1,0.9,0.00134228187919458,True,2.0,1211214.0
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Only,F1,0.95,0.00141685309470539,True,2.0,1211214.0
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Cost-Ratio,F1,0.9,0.00134228187919458,True,2.0,1211214.0
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Cost-Ratio,F1,0.95,0.00141685309470539,True,2.0,1211214.0
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Cost-Ratio,PR_AUC,0.9,0.02814399912922929,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Cost-Ratio,PR_AUC,0.95,0.02970755463640869,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,0.8,CB-Score,F1,0.9,0.00134228187919458,True,7.0,3974278.0
CICIDS2017_COVERAGE_R1,123,0.8,CB-Score,F1,0.95,0.00141685309470539,True,7.0,3974278.0
CICIDS2017_COVERAGE_R1,123,0.8,CB-Score,PR_AUC,0.9,0.02814399912922929,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,0.8,CB-Score,PR_AUC,0.95,0.02970755463640869,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,0.8,Historical-DoubleCost,F1,0.9,0.00134228187919458,True,7.0,3974278.0
CICIDS2017_COVERAGE_R1,123,0.8,Historical-DoubleCost,F1,0.95,0.00141685309470539,True,7.0,3974278.0
CICIDS2017_COVERAGE_R1,123,0.8,Historical-DoubleCost,PR_AUC,0.9,0.02814399912922929,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,0.8,Historical-DoubleCost,PR_AUC,0.95,0.02970755463640869,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,0.8,Oort-Style-Adapted,F1,0.9,0.00134228187919458,True,11.0,5248452.0
CICIDS2017_COVERAGE_R1,123,0.8,Oort-Style-Adapted,F1,0.95,0.00141685309470539,True,11.0,5248452.0
CICIDS2017_COVERAGE_R1,123,0.8,Oort-Style-Adapted,PR_AUC,0.9,0.02814399912922929,True,0.0,510097.0
CICIDS2017_COVERAGE_R1,123,0.8,Oort-Style-Adapted,PR_AUC,0.95,0.02970755463640869,True,1.0,1020241.0
CICIDS2017_COVERAGE_R1,123,0.8,Oracle-Score-Exact,F1,0.9,0.00134228187919458,True,7.0,3974278.0
CICIDS2017_COVERAGE_R1,123,0.8,Oracle-Score-Exact,F1,0.95,0.00141685309470539,True,7.0,3974278.0
CICIDS2017_COVERAGE_R1,123,0.8,Oracle-Score-Exact,PR_AUC,0.9,0.02814399912922929,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,0.8,Oracle-Score-Exact,PR_AUC,0.95,0.02970755463640869,True,0.0,510092.0
CICIDS2017_COVERAGE_R1,123,1.0,Full-Contextual,F1,0.9,0.00134228187919458,True,6.0,4851702.0
CICIDS2017_COVERAGE_R1,123,1.0,Full-Contextual,F1,0.95,0.00141685309470539,True,18.0,13062994.0
CICIDS2017_COVERAGE_R1,123,1.0,Full-Contextual,PR_AUC,0.9,0.02814399912922929,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,1.0,Full-Contextual,PR_AUC,0.95,0.02970755463640869,True,0.0,698279.0
CICIDS2017_COVERAGE_R1,123,1.0,Random-Budget,F1,0.9,0.00134228187919458,True,6.0,4857092.0
CICIDS2017_COVERAGE_R1,123,1.0,Random-Budget,F1,0.95,0.00141685309470539,True,18.0,13077624.0
CICIDS2017_COVERAGE_R1,123,1.0,Random-Budget,PR_AUC,0.9,0.02814399912922929,True,0.0,699049.0
CICIDS2017_COVERAGE_R1,123,1.0,Random-Budget,PR_AUC,0.95,0.02970755463640869,True,0.0,699049.0
CICIDS2017_COVERAGE_R1,123,1.0,Cost-Only,F1,0.9,0.00134228187919458,True,6.0,4857652.0
CICIDS2017_COVERAGE_R1,123,1.0,Cost-Only,F1,0.95,0.00141685309470539,True,18.0,13079144.0
CICIDS2017_COVERAGE_R1,123,1.0,Cost-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,699129.0
CICIDS2017_COVERAGE_R1,123,1.0,Cost-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,699129.0
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Only,F1,0.9,0.00134228187919458,True,2.0,1464911.0
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Only,F1,0.95,0.00141685309470539,True,2.0,1464911.0
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Only,PR_AUC,0.9,0.02814399912922929,True,0.0,699129.0
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Only,PR_AUC,0.95,0.02970755463640869,True,0.0,699129.0
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Cost-Ratio,F1,0.9,0.00134228187919458,True,2.0,1464911.0
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Cost-Ratio,F1,0.95,0.00141685309470539,True,2.0,1464911.0
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Cost-Ratio,PR_AUC,0.9,0.02814399912922929,True,0.0,699129.0
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Cost-Ratio,PR_AUC,0.95,0.02970755463640869,True,0.0,699129.0
CICIDS2017_COVERAGE_R1,123,1.0,CB-Score,F1,0.9,0.00134228187919458,True,12.0,6727092.0
CICIDS2017_COVERAGE_R1,123,1.0,CB-Score,F1,0.95,0.00141685309470539,True,12.0,6727092.0
CICIDS2017_COVERAGE_R1,123,1.0,CB-Score,PR_AUC,0.9,0.02814399912922929,True,0.0,636193.0
CICIDS2017_COVERAGE_R1,123,1.0,CB-Score,PR_AUC,0.95,0.02970755463640869,True,0.0,636193.0
CICIDS2017_COVERAGE_R1,123,1.0,Historical-DoubleCost,F1,0.9,0.00134228187919458,True,12.0,6727092.0
CICIDS2017_COVERAGE_R1,123,1.0,Historical-DoubleCost,F1,0.95,0.00141685309470539,True,12.0,6727092.0
CICIDS2017_COVERAGE_R1,123,1.0,Historical-DoubleCost,PR_AUC,0.9,0.02814399912922929,True,0.0,636193.0
CICIDS2017_COVERAGE_R1,123,1.0,Historical-DoubleCost,PR_AUC,0.95,0.02970755463640869,True,0.0,636193.0
CICIDS2017_COVERAGE_R1,123,1.0,Oort-Style-Adapted,F1,0.9,0.00134228187919458,True,2.0,1464911.0
CICIDS2017_COVERAGE_R1,123,1.0,Oort-Style-Adapted,F1,0.95,0.00141685309470539,True,2.0,1464911.0
CICIDS2017_COVERAGE_R1,123,1.0,Oort-Style-Adapted,PR_AUC,0.9,0.02814399912922929,True,0.0,699129.0
CICIDS2017_COVERAGE_R1,123,1.0,Oort-Style-Adapted,PR_AUC,0.95,0.02970755463640869,True,0.0,699129.0
CICIDS2017_COVERAGE_R1,123,1.0,Oracle-Score-Exact,F1,0.9,0.00134228187919458,True,12.0,6727092.0
CICIDS2017_COVERAGE_R1,123,1.0,Oracle-Score-Exact,F1,0.95,0.00141685309470539,True,12.0,6727092.0
CICIDS2017_COVERAGE_R1,123,1.0,Oracle-Score-Exact,PR_AUC,0.9,0.02814399912922929,True,0.0,636193.0
CICIDS2017_COVERAGE_R1,123,1.0,Oracle-Score-Exact,PR_AUC,0.95,0.02970755463640869,True,0.0,636193.0
CICIDS2017_COVERAGE_R1,777,0.1,Full-Contextual,F1,0.9,0.0,True,0.0,698036.0
CICIDS2017_COVERAGE_R1,777,0.1,Full-Contextual,F1,0.95,0.0,True,0.0,698036.0
CICIDS2017_COVERAGE_R1,777,0.1,Full-Contextual,PR_AUC,0.9,0.02856910712150601,True,0.0,698036.0
CICIDS2017_COVERAGE_R1,777,0.1,Full-Contextual,PR_AUC,0.95,0.03015627973936745,True,1.0,1396411.0
CICIDS2017_COVERAGE_R1,777,0.1,Random-Budget,F1,0.9,0.0,True,0.0,131516.0
CICIDS2017_COVERAGE_R1,777,0.1,Random-Budget,F1,0.95,0.0,True,0.0,131516.0
CICIDS2017_COVERAGE_R1,777,0.1,Random-Budget,PR_AUC,0.9,0.02856910712150601,True,0.0,131516.0
CICIDS2017_COVERAGE_R1,777,0.1,Random-Budget,PR_AUC,0.95,0.03015627973936745,True,0.0,131516.0
CICIDS2017_COVERAGE_R1,777,0.1,Cost-Only,F1,0.9,0.0,True,0.0,131366.0
CICIDS2017_COVERAGE_R1,777,0.1,Cost-Only,F1,0.95,0.0,True,0.0,131366.0
CICIDS2017_COVERAGE_R1,777,0.1,Cost-Only,PR_AUC,0.9,0.02856910712150601,True,0.0,131366.0
CICIDS2017_COVERAGE_R1,777,0.1,Cost-Only,PR_AUC,0.95,0.03015627973936745,True,0.0,131366.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Only,F1,0.9,0.0,True,0.0,131596.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Only,F1,0.95,0.0,True,0.0,131596.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Only,PR_AUC,0.9,0.02856910712150601,True,0.0,131596.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Only,PR_AUC,0.95,0.03015627973936745,True,0.0,131596.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Cost-Ratio,F1,0.9,0.0,True,0.0,131596.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Cost-Ratio,F1,0.95,0.0,True,0.0,131596.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Cost-Ratio,PR_AUC,0.9,0.02856910712150601,True,0.0,131596.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Cost-Ratio,PR_AUC,0.95,0.03015627973936745,True,0.0,131596.0
