attacker,attacker_preprocessing,auc_ci_high,auc_ci_low,cell_id,claim_boundary,class_balance,dataset_protocol,fold_mean_auc,group_overlap_max,groups,hyperparameters,mean_auc,metadata_view,observations,privacy_split_seed,target,uncertainty,view_fields
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7907731973735755,0.6408929287681308,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__attack_ratio_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.7152097109988776,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.7125842222222222,Raw,3000,777,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.8307070904617186,0.6663467787910116,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__attack_ratio_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.739552221698055,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.7503128888888889,Raw,3000,9001,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9956192585585587,0.9385003561253561,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.984894074320741,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9700162222222223,Raw,3000,11,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9987815077343634,0.9571638740788379,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9823884848484848,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9819511111111111,Raw,3000,123,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9956448162177328,0.9652378172173436,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9860813187429855,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9817875555555556,Raw,3000,2026,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9958240900462964,0.9636441279923216,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9855152380952381,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9801235555555556,Raw,3000,2027,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9916292650356396,0.8881274647241488,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9692347025813692,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9398051111111111,Raw,3000,2718,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9992844526162585,0.9528772053198238,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9875001571268239,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9776333333333334,Raw,3000,314,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9958008398807904,0.9568129960317461,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.988668327721661,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9751546666666666,Raw,3000,3407,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9945831880099067,0.942036502791197,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9895050875050876,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9672451111111111,Raw,3000,42,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9976685405092868,0.9649265188761554,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9867454629629631,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.982688,Raw,3000,777,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9950756174388947,0.8968859244482175,PRIV__CICIDS2017_COVERAGE_R1__Raw__RandomForest__client_size_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.9652845791245792,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9522593333333333,Raw,3000,9001,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7654650982172256,0.6398683275866215,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6969954278900112,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.7058624444444445,Minimal-Bucketed,3000,11,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7723157051148022,0.6440150017806269,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7028474326599328,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.7069235555555555,Minimal-Bucketed,3000,123,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7572984389944921,0.6381789780320264,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.69323025332692,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.7013988888888888,Minimal-Bucketed,3000,2026,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7600544820182502,0.6322340286282864,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7000698767127933,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.6998491111111111,Minimal-Bucketed,3000,2027,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7655131752085285,0.6374866073419868,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7005879286916785,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.7038202222222222,Minimal-Bucketed,3000,2718,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7665584811576145,0.6389272086810129,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6977847222222222,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.706587777777778,Minimal-Bucketed,3000,314,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7676677946127947,0.6355015777777778,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7048073024506358,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.7027955555555556,Minimal-Bucketed,3000,3407,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7653113248048529,0.6371565878287907,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7027925673400673,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.7037404444444445,Minimal-Bucketed,3000,42,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7496433375705428,0.6346705173890815,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7044932659932661,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.692188,Minimal-Bucketed,3000,777,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7640018661789224,0.6351187253066377,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__attack_ratio_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6978824705387205,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.6992222222222223,Minimal-Bucketed,3000,9001,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6058287928944199,0.45590828311329895,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5201047979797979,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5329395555555556,Minimal-Bucketed,3000,11,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6047838273339577,0.4392384990581599,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5226699494795328,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5244184444444444,Minimal-Bucketed,3000,123,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6187227959395927,0.4564201458584236,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5451553030148863,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5396877777777779,Minimal-Bucketed,3000,2026,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6069417717838611,0.4348989637125882,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.554590279612363,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5233266666666667,Minimal-Bucketed,3000,2027,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5967126501107923,0.44363973227871667,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5429894276094277,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5238297777777777,Minimal-Bucketed,3000,2718,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6255864278696202,0.46382057629689105,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5437690951024285,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5500217777777778,Minimal-Bucketed,3000,314,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5840785206522005,0.43838534302609933,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5196995728037395,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5185568888888888,Minimal-Bucketed,3000,3407,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5890292228002311,0.4362110975378027,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5365305775243275,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5187744444444444,Minimal-Bucketed,3000,42,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6114455624388382,0.4468047859241453,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5277705217467717,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5373417777777778,Minimal-Bucketed,3000,777,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.590980676207681,0.44506582222222224,PRIV__CICIoT2023_R1__Minimal-Bucketed__LogisticRegression__client_size_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.5153484794526462,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5230157777777777,Minimal-Bucketed,3000,9001,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7529904591735682,0.6130275106837607,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6730546310325477,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6866771111111111,Minimal-Bucketed,3000,11,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7735272803899338,0.6428657091308747,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.715098204264871,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7083079999999999,Minimal-Bucketed,3000,123,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7425435255758234,0.6370465355680199,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6993416851050184,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6873308888888889,Minimal-Bucketed,3000,2026,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7437815139620478,0.6188109673611112,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6924173978644812,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6823500000000001,Minimal-Bucketed,3000,2027,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7736244962833618,0.6280299819927972,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6982829713033879,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7044117777777779,Minimal-Bucketed,3000,2718,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7798945309609372,0.6284821111378742,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7011675084175084,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7048975555555556,Minimal-Bucketed,3000,314,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7632194896761496,0.6251706666666667,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6880548065514732,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6983973333333332,Minimal-Bucketed,3000,3407,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7826948734531951,0.6253672088367649,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6949355695847362,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7053511111111112,Minimal-Bucketed,3000,42,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7514489383067642,0.6131016246210336,PRIV__CICIoT2023_R1__Minimal-Bucketed__MLP__attack_ratio_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6981381172839505,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6836377777777777,Minimal-Bucketed,3000,777,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
